customer_id,signup_timestamp,acquisition_channel,country,city,gender,age_group
45438,2025-11-17T12:52:29.689Z,Paid Ads,India,West Melissaborough,Other,35-44
45450,2025-10-14T12:52:29.689Z,Paid Ads,India,Hallmouth,Female,35-44
45454,2026-02-28T12:52:29.689Z,Influencer,India,South Lauren,Other,35-44
45460,2025-05-22T12:52:29.689Z,Paid Ads,India,Port Jessechester,Female,45+
45483,2026-01-07T12:52:29.689Z,Organic,India,Alexburgh,Male,45+
45487,2026-02-07T12:52:29.689Z,Referral,India,Danielview,Male,45+
45497,2025-05-01T12:52:29.689Z,Organic,India,South Dale,Male,35-44
45508,2025-04-05T12:52:29.689Z,Email,India,Johnsonmouth,Female,35-44
45530,2026-01-05T12:52:29.689Z,Paid Ads,India,Kristyhaven,Female,35-44
45536,2025-04-12T12:52:29.689Z,Paid Ads,India,New Joel,Male,25-34
45537,2025-11-29T12:52:29.689Z,Organic,India,Clarkport,Other,18-24
45538,2025-06-12T12:52:29.689Z,Influencer,India,Lyonsberg,Other,25-34
45546,2025-11-17T12:52:29.689Z,Email,India,North Brian,Male,18-24
45547,2025-12-08T12:52:29.689Z,Email,India,Jacquelineview,Female,25-34
45552,2025-06-18T12:52:29.689Z,Referral,India,North Elizabethville,Female,18-24
45554,2025-05-15T12:52:29.689Z,Organic,India,New Marystad,Other,18-24
45558,2025-05-08T12:52:29.689Z,Influencer,India,Diaztown,Other,35-44
45574,2025-06-23T12:52:29.689Z,Referral,India,North Saratown,Other,25-34
45575,2025-12-14T12:52:29.689Z,Referral,India,Stewarttown,Other,18-24
45576,2025-08-31T12:52:29.689Z,Email,India,Evansview,Female,18-24
45581,2025-09-02T12:52:29.689Z,Email,India,New Victoria,Male,18-24
45585,2025-03-27T12:52:29.689Z,Influencer,India,Port Alyssa,Other,18-24
45588,2025-07-06T12:52:29.689Z,Paid Ads,India,Jeffreystad,Other,18-24
45589,2025-10-01T12:52:29.689Z,Email,India,Ashleystad,Other,25-34
45598,2025-08-12T12:52:29.689Z,Referral,India,North Johntown,Other,35-44
45599,2025-06-01T12:52:29.689Z,Paid Ads,India,West Joy,Female,35-44
45601,2025-12-08T12:52:29.689Z,Paid Ads,India,Lake Amanda,Other,18-24
45604,2025-09-25T12:52:29.689Z,Influencer,India,Port James,Female,35-44
45605,2025-04-05T12:52:29.689Z,Paid Ads,India,Jonesfurt,Male,45+
45610,2025-05-10T12:52:29.689Z,Organic,India,Jenniferberg,Other,45+
45618,2025-10-14T12:52:29.689Z,Influencer,India,East Natalie,Male,35-44
45622,2025-12-23T12:52:29.689Z,Organic,India,Rosefurt,Male,45+
45629,2025-07-23T12:52:29.689Z,Email,India,South Timothytown,Other,45+
45639,2025-11-25T12:52:29.689Z,Paid Ads,India,New Robertborough,Female,45+
45642,2025-03-07T12:52:29.689Z,Organic,India,Johnburgh,Other,45+
45643,2026-01-19T12:52:29.689Z,Paid Ads,India,Collinsburgh,Male,18-24
45653,2026-02-23T12:52:29.689Z,Organic,India,West Chris,Other,35-44
45659,2025-03-06T12:52:29.689Z,Email,India,Smithstad,Female,18-24
45680,2025-07-16T12:52:29.689Z,Email,India,Millerside,Male,18-24
45690,2026-02-12T12:52:29.689Z,Organic,India,New Jamesmouth,Male,35-44
45696,2025-10-26T12:52:29.689Z,Influencer,India,Port Jessicabury,Male,45+
45705,2025-09-11T12:52:29.689Z,Influencer,India,Lake Angela,Female,35-44
45718,2025-12-07T12:52:29.689Z,Influencer,India,Scottchester,Female,25-34
45721,2025-06-02T12:52:29.689Z,Email,India,Daviston,Female,25-34
45730,2026-01-30T12:52:29.689Z,Email,India,Lake Ashleyburgh,Male,18-24
45734,2025-04-29T12:52:29.689Z,Referral,India,Natashashire,Female,35-44
45736,2025-12-19T12:52:29.689Z,Influencer,India,New Emma,Male,18-24
45737,2025-12-08T12:52:29.689Z,Email,India,Jamesmouth,Male,25-34
45741,2025-12-07T12:52:29.689Z,Paid Ads,India,West Robert,Male,25-34
45742,2025-08-26T12:52:29.689Z,Paid Ads,India,West Jeffrey,Female,18-24
45754,2026-01-16T12:52:29.689Z,Email,India,Millermouth,Male,45+
45786,2025-09-22T12:52:29.689Z,Paid Ads,India,Austinborough,Male,25-34
45796,2025-11-02T12:52:29.689Z,Influencer,India,Frankchester,Male,35-44
45812,2025-06-25T12:52:29.689Z,Influencer,India,Port Jeffery,Other,45+
45815,2025-11-12T12:52:29.689Z,Organic,India,North Randallborough,Male,35-44
45817,2025-09-25T12:52:29.689Z,Organic,India,New Richard,Male,18-24
45835,2025-03-25T12:52:29.689Z,Referral,India,Latoyachester,Female,45+
45839,2025-12-18T12:52:29.689Z,Email,India,Josephmouth,Female,18-24
45852,2025-06-18T12:52:29.689Z,Referral,India,East Ginatown,Male,25-34
45853,2025-07-25T12:52:29.689Z,Referral,India,Melissamouth,Male,18-24
45860,2025-08-06T12:52:29.689Z,Influencer,India,East Elizabeth,Other,35-44
45864,2026-01-18T12:52:29.689Z,Referral,India,Cookland,Male,18-24
45878,2025-08-08T12:52:29.689Z,Influencer,India,Cainport,Female,45+
45885,2025-10-29T12:52:29.689Z,Referral,India,Hansonport,Male,25-34
45904,2025-05-15T12:52:29.689Z,Referral,India,Rossport,Other,18-24
45911,2025-07-23T12:52:29.689Z,Influencer,India,Virginialand,Other,18-24
45915,2025-10-02T12:52:29.689Z,Referral,India,Lake Douglas,Male,18-24
45925,2026-02-20T12:52:29.689Z,Referral,India,North Amy,Male,45+
45929,2025-08-14T12:52:29.689Z,Organic,India,Lake Carolport,Male,18-24
45934,2026-01-09T12:52:29.689Z,Email,India,Claudiaview,Other,35-44
45937,2026-02-25T12:52:29.689Z,Influencer,India,Port Jessicaburgh,Other,25-34
45947,2025-07-24T12:52:29.689Z,Referral,India,Lake Ericport,Female,35-44
45948,2025-05-27T12:52:29.689Z,Email,India,Rangelborough,Female,18-24
45963,2026-01-27T12:52:29.689Z,Email,India,Bestfurt,Other,45+
45967,2025-03-25T12:52:29.689Z,Organic,India,West Andrew,Other,18-24
45970,2025-08-06T12:52:29.689Z,Paid Ads,India,Port Elizabethside,Male,35-44
45982,2025-04-05T12:52:29.689Z,Organic,India,East Carrie,Male,35-44
45984,2026-02-10T12:52:29.689Z,Email,India,Laneton,Female,45+
45987,2025-08-06T12:52:29.689Z,Organic,India,Lake Kim,Female,45+
45989,2025-04-16T12:52:29.689Z,Influencer,India,Johnsontown,Male,25-34
45993,2025-12-17T12:52:29.689Z,Paid Ads,India,North Christine,Female,18-24
46004,2025-07-10T12:52:29.689Z,Influencer,India,North Michaelhaven,Male,25-34
46005,2025-11-23T12:52:29.689Z,Paid Ads,India,New Jane,Other,35-44
46006,2025-07-03T12:52:29.689Z,Organic,India,Ashleyfurt,Female,35-44
46007,2025-03-22T12:52:29.689Z,Influencer,India,South Timothyport,Female,35-44
46014,2025-11-27T12:52:29.689Z,Paid Ads,India,Greenview,Other,25-34
46021,2025-04-26T12:52:29.689Z,Organic,India,East Paulland,Male,45+
46026,2025-12-12T12:52:29.689Z,Referral,India,Onealfurt,Male,45+
46037,2026-02-04T12:52:29.689Z,Referral,India,Kimberlyton,Other,25-34
46061,2025-05-28T12:52:29.689Z,Organic,India,Coxborough,Female,25-34
46070,2025-05-27T12:52:29.689Z,Referral,India,Reedstad,Other,35-44
46081,2026-02-14T12:52:29.689Z,Organic,India,Justinberg,Female,45+
46082,2025-03-14T12:52:29.689Z,Referral,India,Lake Dakota,Male,18-24
46084,2025-11-19T12:52:29.689Z,Organic,India,New Christine,Female,25-34
46116,2025-07-07T12:52:29.689Z,Email,India,South Kimberly,Other,45+
46128,2026-01-25T12:52:29.689Z,Influencer,India,Gomezside,Female,35-44
46130,2025-06-04T12:52:29.689Z,Influencer,India,South Adamfort,Female,25-34
46134,2025-11-19T12:52:29.689Z,Organic,India,Jenniferfurt,Other,25-34
46142,2026-02-22T12:52:29.689Z,Organic,India,Saraview,Male,35-44
46159,2025-06-10T12:52:29.689Z,Influencer,India,South Franciscofurt,Male,35-44
46165,2026-02-12T12:52:29.689Z,Email,India,Corteztown,Other,35-44
46166,2026-02-04T12:52:29.689Z,Influencer,India,Destinyside,Other,25-34
46167,2025-07-04T12:52:29.689Z,Influencer,India,South Jenniferberg,Female,18-24
46168,2025-03-03T12:52:29.689Z,Email,India,North Karenhaven,Male,45+
46171,2025-12-18T12:52:29.689Z,Referral,India,Natalietown,Female,45+
46173,2025-06-04T12:52:29.689Z,Paid Ads,India,Connieberg,Other,35-44
46178,2025-07-30T12:52:29.689Z,Organic,India,Mooreview,Female,35-44
46201,2026-02-17T12:52:29.689Z,Paid Ads,India,Michaeltown,Other,45+
46206,2025-08-27T12:52:29.689Z,Paid Ads,India,Emilyshire,Female,18-24
46207,2025-07-13T12:52:29.689Z,Email,India,East Kevinfurt,Female,45+
46213,2025-11-18T12:52:29.689Z,Referral,India,Teresachester,Other,25-34
46216,2025-03-24T12:52:29.689Z,Influencer,India,Port Marytown,Male,18-24
46225,2025-08-21T12:52:29.689Z,Influencer,India,New Amy,Male,25-34
46245,2026-02-05T12:52:29.689Z,Email,India,Crossville,Female,35-44
46258,2025-05-27T12:52:29.689Z,Organic,India,East Natashaland,Other,45+
46280,2025-08-17T12:52:29.689Z,Organic,India,Brockshire,Other,45+
46283,2026-02-20T12:52:29.689Z,Referral,India,Port Mariah,Male,18-24
46288,2025-06-03T12:52:29.689Z,Referral,India,Erictown,Female,25-34
46291,2026-02-28T12:52:29.689Z,Referral,India,Thomasborough,Other,18-24
46293,2025-03-06T12:52:29.689Z,Email,India,Silvaville,Female,18-24
46299,2025-11-26T12:52:29.689Z,Paid Ads,India,Nicholasberg,Other,35-44
46301,2025-04-30T12:52:29.689Z,Email,India,New Kristinbury,Other,25-34
46306,2026-01-11T12:52:29.689Z,Email,India,Port Leah,Male,25-34
46309,2025-07-16T12:52:29.689Z,Organic,India,Brianbury,Female,45+
46311,2025-06-03T12:52:29.689Z,Organic,India,Smithfurt,Female,25-34
46313,2025-11-11T12:52:29.689Z,Organic,India,Erinburgh,Female,25-34
46321,2025-05-19T12:52:29.689Z,Organic,India,North Kathleen,Male,45+
46324,2025-11-20T12:52:29.689Z,Email,India,East Kathleen,Female,18-24
46338,2025-04-06T12:52:29.689Z,Referral,India,West Robert,Other,25-34
46346,2025-05-06T12:52:29.689Z,Influencer,India,Port Meganbury,Other,45+
46359,2025-05-01T12:52:29.689Z,Paid Ads,India,West Theresa,Male,45+
46361,2025-12-11T12:52:29.689Z,Paid Ads,India,Lindamouth,Male,45+
46362,2025-04-11T12:52:29.689Z,Influencer,India,Alexaside,Male,18-24
46363,2026-02-21T12:52:29.689Z,Referral,India,Port Sharon,Female,25-34
46375,2025-04-24T12:52:29.689Z,Paid Ads,India,Haleystad,Other,45+
46379,2025-11-08T12:52:29.689Z,Paid Ads,India,North Vincent,Male,35-44
46388,2025-09-19T12:52:29.689Z,Paid Ads,India,South Benjamin,Male,45+
46390,2025-07-31T12:52:29.689Z,Referral,India,Hammondborough,Female,45+
46391,2025-07-12T12:52:29.689Z,Organic,India,Butlershire,Female,18-24
46393,2025-06-28T12:52:29.689Z,Organic,India,West Markbury,Male,35-44
46402,2025-04-19T12:52:29.689Z,Referral,India,Port Benjamin,Female,18-24
46405,2026-01-08T12:52:29.689Z,Organic,India,Port Christopher,Male,25-34
46407,2025-08-19T12:52:29.689Z,Influencer,India,Sharonport,Female,18-24
46408,2026-02-20T12:52:29.689Z,Referral,India,South Amy,Female,25-34
46412,2025-05-13T12:52:29.689Z,Email,India,Phillipsshire,Male,35-44
46415,2025-06-21T12:52:29.689Z,Organic,India,West Angela,Male,18-24
46420,2025-03-21T12:52:29.689Z,Paid Ads,India,Deniseside,Female,45+
46424,2026-01-18T12:52:29.689Z,Email,India,Rogersberg,Other,25-34
46431,2025-11-30T12:52:29.689Z,Organic,India,Markview,Male,45+
46432,2025-07-22T12:52:29.689Z,Influencer,India,Wendyhaven,Male,45+
46433,2026-01-08T12:52:29.689Z,Referral,India,Zacharymouth,Other,35-44
46445,2025-07-20T12:52:29.689Z,Organic,India,Thomasview,Male,35-44
46448,2025-03-04T12:52:29.689Z,Influencer,India,Codychester,Male,45+
46451,2025-03-27T12:52:29.689Z,Influencer,India,Hallview,Other,35-44
46471,2025-03-20T12:52:29.689Z,Email,India,Charlesborough,Other,25-34
46481,2025-12-02T12:52:29.689Z,Organic,India,Port Coreyside,Male,25-34
46486,2025-10-04T12:52:29.689Z,Organic,India,North Donnaville,Female,18-24
46489,2025-07-09T12:52:29.689Z,Organic,India,Johnsonmouth,Other,45+
46491,2025-10-24T12:52:29.689Z,Referral,India,South Michael,Male,35-44
46497,2025-07-02T12:52:29.689Z,Referral,India,Nicoletown,Female,25-34
46498,2026-01-16T12:52:29.689Z,Referral,India,Angelaborough,Female,35-44
46504,2025-05-15T12:52:29.689Z,Organic,India,New Jenniferton,Other,45+
46513,2025-09-11T12:52:29.689Z,Paid Ads,India,North Kathrynville,Female,25-34
46514,2026-01-19T12:52:29.689Z,Organic,India,Lake Justinland,Other,45+
46521,2025-11-29T12:52:29.689Z,Organic,India,Garciastad,Female,25-34
46543,2025-03-26T12:52:29.689Z,Email,India,Jeffreyborough,Female,35-44
46544,2025-03-12T12:52:29.689Z,Organic,India,New Kellyport,Male,35-44
46545,2025-11-08T12:52:29.689Z,Paid Ads,India,Port Scott,Male,25-34
46567,2025-03-14T12:52:29.689Z,Influencer,India,Port Amanda,Other,25-34
46568,2026-02-09T12:52:29.689Z,Email,India,Kyleside,Female,45+
46576,2025-10-18T12:52:29.689Z,Organic,India,Port Jamesstad,Female,35-44
46586,2026-02-02T12:52:29.689Z,Influencer,India,New Melaniestad,Male,35-44
46590,2025-04-13T12:52:29.689Z,Referral,India,New Vanessachester,Male,25-34
46598,2025-03-08T12:52:29.689Z,Paid Ads,India,South Emilyton,Other,25-34
46602,2025-07-18T12:52:29.689Z,Email,India,Port Christopher,Other,18-24
46651,2025-08-30T12:52:29.689Z,Influencer,India,Heatherbury,Other,18-24
46652,2025-08-18T12:52:29.689Z,Paid Ads,India,Bobberg,Female,18-24
46662,2025-06-24T12:52:29.689Z,Influencer,India,West Brianstad,Female,35-44
46682,2025-11-14T12:52:29.689Z,Influencer,India,Lisamouth,Other,25-34
46683,2025-11-08T12:52:29.689Z,Email,India,East Laurafurt,Other,35-44
46684,2025-09-22T12:52:29.689Z,Referral,India,North Kimberly,Other,45+
46685,2025-03-05T12:52:29.689Z,Paid Ads,India,Lake Kevin,Female,45+
46692,2025-03-03T12:52:29.689Z,Organic,India,Michellefort,Other,45+
46704,2026-01-01T12:52:29.689Z,Paid Ads,India,Port Jessicafurt,Other,25-34
46710,2025-12-24T12:52:29.689Z,Email,India,North Ruth,Female,45+
46718,2025-11-08T12:52:29.689Z,Paid Ads,India,Jenningsbury,Female,35-44
46721,2025-03-25T12:52:29.689Z,Referral,India,Gordonside,Female,18-24
46731,2025-03-20T12:52:29.689Z,Organic,India,Lindaport,Male,45+
46746,2025-03-15T12:52:29.689Z,Influencer,India,Port Nicholasmouth,Female,45+
46747,2025-12-08T12:52:29.689Z,Email,India,New Annamouth,Female,25-34
46750,2025-11-11T12:52:29.689Z,Influencer,India,Richardmouth,Female,35-44
46751,2025-12-24T12:52:29.689Z,Email,India,Judithville,Other,18-24
46761,2025-12-29T12:52:29.689Z,Paid Ads,India,Kellieborough,Female,35-44
46762,2026-01-12T12:52:29.689Z,Organic,India,Jeremymouth,Female,35-44
46766,2025-07-13T12:52:29.689Z,Email,India,Wilkinsonbury,Other,25-34
46769,2025-12-24T12:52:29.689Z,Influencer,India,Christopherburgh,Female,18-24
46776,2025-12-22T12:52:29.689Z,Influencer,India,Lake Tammy,Other,18-24
46778,2025-06-10T12:52:29.689Z,Referral,India,East Amberchester,Female,45+
46781,2025-08-08T12:52:29.689Z,Email,India,Port Ashleyshire,Male,35-44
46786,2025-07-27T12:52:29.689Z,Organic,India,West Davidbury,Male,45+
46808,2026-01-22T12:52:29.689Z,Referral,India,Daniellestad,Male,18-24
46811,2025-11-14T12:52:29.689Z,Organic,India,Danielburgh,Male,18-24
46825,2025-05-04T12:52:29.689Z,Organic,India,Anthonymouth,Male,45+
46830,2025-08-01T12:52:29.689Z,Paid Ads,India,Watsonchester,Other,25-34
46831,2025-04-22T12:52:29.689Z,Email,India,North Cynthia,Other,25-34
46844,2025-09-01T12:52:29.689Z,Email,India,Phillipsside,Other,25-34
46848,2025-03-23T12:52:29.689Z,Referral,India,North Ryan,Other,35-44
46854,2025-11-22T12:52:29.689Z,Influencer,India,Port Anthony,Female,25-34
46866,2025-05-23T12:52:29.689Z,Email,India,Benjaminport,Other,18-24
46870,2025-04-21T12:52:29.689Z,Referral,India,Johnnyshire,Other,18-24
46881,2025-05-28T12:52:29.689Z,Referral,India,East Erinville,Female,45+
46884,2025-07-23T12:52:29.689Z,Influencer,India,Russoton,Other,18-24
46889,2025-03-22T12:52:29.689Z,Referral,India,Gardnerhaven,Female,18-24
46902,2025-03-14T12:52:29.689Z,Organic,India,Campbellfort,Male,18-24
46903,2025-12-04T12:52:29.689Z,Influencer,India,New Ambertown,Female,18-24
46905,2025-06-27T12:52:29.689Z,Referral,India,Lake Ryanton,Male,45+
46907,2026-01-03T12:52:29.689Z,Paid Ads,India,North Robertfort,Male,18-24
46929,2025-08-21T12:52:29.689Z,Referral,India,West Mikefurt,Male,18-24
46940,2025-08-03T12:52:29.689Z,Referral,India,North Robert,Male,45+
46942,2025-07-07T12:52:29.689Z,Email,India,New Tinamouth,Male,18-24
46959,2026-02-25T12:52:29.689Z,Organic,India,Nicholashaven,Other,18-24
46961,2026-01-27T12:52:29.689Z,Email,India,South Jefferyland,Female,35-44
46962,2025-08-04T12:52:29.689Z,Paid Ads,India,New Luisshire,Other,18-24
46964,2025-07-09T12:52:29.689Z,Email,India,Kerrport,Male,45+
46966,2025-06-01T12:52:29.689Z,Referral,India,Port Patriciaton,Male,18-24
46968,2025-06-08T12:52:29.689Z,Email,India,Hollowayborough,Other,35-44
46987,2025-04-27T12:52:29.689Z,Organic,India,East Katherine,Male,18-24
46998,2025-05-17T12:52:29.689Z,Influencer,India,Watersview,Other,25-34
47009,2025-08-06T12:52:29.689Z,Influencer,India,Barbarabury,Female,25-34
47025,2025-10-10T12:52:29.689Z,Organic,India,Wilkersonmouth,Other,25-34
47032,2025-07-16T12:52:29.689Z,Paid Ads,India,North Tristan,Male,45+
47035,2025-08-10T12:52:29.689Z,Organic,India,Port Stephen,Male,35-44
47037,2025-12-31T12:52:29.689Z,Email,India,North Ann,Female,35-44
47040,2025-11-13T12:52:29.689Z,Paid Ads,India,North Scott,Male,35-44
47049,2025-09-28T12:52:29.689Z,Influencer,India,Vanessatown,Other,45+
47051,2025-03-27T12:52:29.689Z,Organic,India,Dawnfort,Female,18-24
47052,2025-06-30T12:52:29.689Z,Influencer,India,East John,Male,25-34
47056,2025-07-10T12:52:29.689Z,Organic,India,Port Thomashaven,Other,35-44
47058,2025-05-21T12:52:29.689Z,Influencer,India,East Jasmine,Male,25-34
47059,2025-11-24T12:52:29.689Z,Paid Ads,India,Mossville,Female,25-34
47063,2025-05-08T12:52:29.689Z,Influencer,India,Jennifershire,Male,35-44
47082,2025-07-25T12:52:29.689Z,Paid Ads,India,Port Tinaside,Other,35-44
47089,2025-04-26T12:52:29.689Z,Email,India,South Brendaview,Other,18-24
47090,2025-10-24T12:52:29.689Z,Organic,India,Mcdonaldside,Male,45+
47101,2025-03-21T12:52:29.689Z,Organic,India,West Philipton,Other,45+
47105,2025-08-20T12:52:29.689Z,Organic,India,Jacksonborough,Other,18-24
47110,2025-12-19T12:52:29.689Z,Paid Ads,India,Port Michelle,Male,25-34
47111,2025-07-07T12:52:29.689Z,Referral,India,Hendersonport,Male,45+
47113,2025-11-29T12:52:29.689Z,Email,India,South Michael,Female,35-44
47121,2025-06-29T12:52:29.689Z,Influencer,India,East Austinbury,Male,25-34
47123,2025-12-05T12:52:29.689Z,Email,India,West Andrea,Male,45+
47124,2025-07-10T12:52:29.689Z,Email,India,Port Janiceland,Other,35-44
47133,2026-02-09T12:52:29.689Z,Referral,India,Olsonbury,Other,25-34
47134,2025-10-08T12:52:29.689Z,Email,India,Lake Lawrenceside,Male,35-44
47135,2025-07-16T12:52:29.689Z,Referral,India,Stevenland,Other,45+
47138,2025-11-17T12:52:29.689Z,Influencer,India,Ramirezhaven,Male,35-44
47147,2025-12-09T12:52:29.689Z,Referral,India,Lake Emilybury,Male,45+
47148,2025-09-11T12:52:29.689Z,Paid Ads,India,Veronicachester,Male,35-44
47157,2025-03-30T12:52:29.689Z,Referral,India,Courtneyton,Female,25-34
47167,2025-07-27T12:52:29.689Z,Organic,India,Kleinview,Male,45+
47173,2025-06-15T12:52:29.689Z,Organic,India,East Jonathanport,Female,25-34
47177,2025-03-31T12:52:29.689Z,Organic,India,Torresfort,Male,18-24
47182,2026-02-25T12:52:29.689Z,Organic,India,Sandrafort,Female,35-44
47185,2025-03-24T12:52:29.689Z,Paid Ads,India,North Codyshire,Female,35-44
47199,2025-08-21T12:52:29.689Z,Email,India,Lake Jeffreyville,Other,45+
47215,2025-04-24T12:52:29.689Z,Paid Ads,India,Robertsmouth,Female,45+
47217,2025-10-19T12:52:29.689Z,Organic,India,New Jeanside,Other,35-44
47227,2025-08-03T12:52:29.689Z,Referral,India,Hernandezborough,Male,25-34
47238,2025-06-14T12:52:29.689Z,Paid Ads,India,New Tina,Female,25-34
47243,2026-01-11T12:52:29.689Z,Influencer,India,Mooremouth,Male,25-34
47250,2025-06-18T12:52:29.689Z,Influencer,India,East Ernest,Male,25-34
47251,2025-06-08T12:52:29.689Z,Organic,India,Roseview,Male,35-44
47252,2026-01-08T12:52:29.689Z,Organic,India,Mcconnellbury,Female,35-44
47257,2025-05-17T12:52:29.689Z,Influencer,India,Lake Tonimouth,Other,35-44
47265,2025-11-01T12:52:29.689Z,Paid Ads,India,Lake Ericview,Other,35-44
47266,2026-01-08T12:52:29.689Z,Email,India,Lake William,Other,18-24
47270,2025-10-05T12:52:29.689Z,Referral,India,Wagnerside,Male,35-44
47282,2026-01-08T12:52:29.689Z,Organic,India,East Amanda,Other,35-44
47285,2025-10-30T12:52:29.689Z,Referral,India,North Linda,Female,35-44
47287,2026-01-04T12:52:29.689Z,Paid Ads,India,Jonesland,Male,25-34
47292,2025-05-31T12:52:29.689Z,Influencer,India,Sandersshire,Other,18-24
47299,2025-03-30T12:52:29.689Z,Email,India,Shawnfort,Other,25-34
47316,2025-07-13T12:52:29.689Z,Organic,India,Gabrielleburgh,Male,18-24
47331,2025-11-10T12:52:29.689Z,Email,India,South Brian,Female,45+
47337,2025-07-31T12:52:29.689Z,Referral,India,Michellechester,Male,45+
47347,2025-07-03T12:52:29.689Z,Organic,India,Lake Ariel,Male,45+
47352,2025-04-17T12:52:29.689Z,Influencer,India,Boothport,Male,35-44
47354,2025-03-30T12:52:29.689Z,Influencer,India,North Bobbyside,Female,45+
47363,2025-11-22T12:52:29.689Z,Paid Ads,India,Brownberg,Male,35-44
47364,2025-07-08T12:52:29.689Z,Referral,India,Jordanburgh,Other,35-44
47371,2025-09-16T12:52:29.689Z,Paid Ads,India,West Edward,Male,45+
47373,2025-05-26T12:52:29.689Z,Referral,India,Jeremyhaven,Male,25-34
47378,2025-09-13T12:52:29.689Z,Email,India,South Devinville,Female,18-24
47396,2025-07-13T12:52:29.689Z,Referral,India,North Tiffany,Other,18-24
47399,2025-12-08T12:52:29.689Z,Organic,India,Johnfort,Other,18-24
47419,2025-10-01T12:52:29.689Z,Organic,India,Jacobbury,Other,45+
47432,2025-08-25T12:52:29.689Z,Email,India,West Kevin,Male,35-44
47437,2025-04-07T12:52:29.689Z,Paid Ads,India,East Dustinfort,Male,35-44
47440,2026-01-17T12:52:29.689Z,Referral,India,East Laurenburgh,Male,18-24
47475,2025-11-04T12:52:29.689Z,Referral,India,East Jasonberg,Male,25-34
47484,2026-02-11T12:52:29.689Z,Referral,India,Cooperton,Other,45+
47493,2025-08-25T12:52:29.689Z,Organic,India,South Grantberg,Other,25-34
47494,2025-04-26T12:52:29.689Z,Email,India,Jenniferchester,Female,35-44
47496,2026-01-09T12:52:29.689Z,Referral,India,Mclaughlinborough,Female,35-44
47498,2025-07-28T12:52:29.689Z,Organic,India,Johnsonport,Other,35-44
47500,2025-07-05T12:52:29.689Z,Email,India,South Timothytown,Other,18-24
47506,2025-08-10T12:52:29.689Z,Organic,India,Riosburgh,Female,35-44
47518,2025-09-14T12:52:29.689Z,Organic,India,Lake Heatherside,Female,18-24
47521,2025-05-13T12:52:29.689Z,Paid Ads,India,New Patrick,Other,25-34
47522,2026-02-14T12:52:29.689Z,Referral,India,Annaside,Male,25-34
47532,2025-12-25T12:52:29.689Z,Organic,India,New Wesleymouth,Male,35-44
47549,2025-07-24T12:52:29.689Z,Paid Ads,India,Morenoport,Other,45+
47551,2025-07-01T12:52:29.689Z,Email,India,New Elizabethberg,Female,35-44
47564,2025-09-19T12:52:29.689Z,Influencer,India,West Bianca,Male,18-24
47566,2025-04-29T12:52:29.689Z,Email,India,Port Georgeshire,Male,25-34
47583,2025-06-22T12:52:29.689Z,Referral,India,Kylebury,Other,25-34
47594,2025-05-07T12:52:29.689Z,Email,India,Ashleytown,Male,45+
47595,2025-08-23T12:52:29.689Z,Referral,India,Lake Nicholas,Other,45+
47605,2025-11-13T12:52:29.689Z,Paid Ads,India,Brittanymouth,Female,18-24
47608,2025-09-13T12:52:29.689Z,Influencer,India,Riverafort,Other,25-34
47614,2025-07-10T12:52:29.689Z,Email,India,Perezville,Female,35-44
47615,2025-11-18T12:52:29.689Z,Referral,India,Lake Jenniferfort,Female,25-34
47617,2025-11-17T12:52:29.689Z,Referral,India,Ryanport,Male,45+
47619,2025-06-08T12:52:29.689Z,Influencer,India,Galvanmouth,Other,18-24
47629,2025-04-03T12:52:29.689Z,Influencer,India,Anthonyton,Male,25-34
47636,2025-12-14T12:52:29.689Z,Referral,India,Lake Warrenshire,Other,25-34
47642,2025-05-06T12:52:29.689Z,Referral,India,Joneschester,Other,25-34
47652,2025-05-01T12:52:29.689Z,Email,India,Michaelberg,Other,35-44
47670,2025-07-01T12:52:29.689Z,Paid Ads,India,East Noah,Other,18-24
47674,2025-09-19T12:52:29.689Z,Paid Ads,India,Laramouth,Other,18-24
47675,2025-09-16T12:52:29.689Z,Referral,India,South Sara,Male,25-34
47682,2025-07-19T12:52:29.689Z,Email,India,Kimberlychester,Female,18-24
47685,2025-07-04T12:52:29.689Z,Influencer,India,Vangton,Female,45+
47692,2026-02-04T12:52:29.689Z,Email,India,Port Andrew,Male,18-24
47693,2025-08-25T12:52:29.689Z,Paid Ads,India,Ryanview,Other,18-24
47705,2025-08-18T12:52:29.689Z,Organic,India,Lauratown,Male,35-44
47712,2025-06-22T12:52:29.689Z,Email,India,Lake John,Male,35-44
47720,2025-05-06T12:52:29.689Z,Influencer,India,Marshtown,Male,35-44
47724,2025-12-18T12:52:29.689Z,Paid Ads,India,East Jamie,Male,45+
47729,2025-09-12T12:52:29.689Z,Influencer,India,Stephaniefort,Female,35-44
47737,2025-10-27T12:52:29.689Z,Referral,India,North Michael,Male,45+
47738,2025-10-12T12:52:29.689Z,Organic,India,West Matthewland,Other,35-44
47739,2025-05-03T12:52:29.689Z,Influencer,India,Flemingbury,Female,25-34
47742,2025-11-19T12:52:29.689Z,Referral,India,Carlchester,Other,45+
47747,2026-02-04T12:52:29.689Z,Email,India,Dawnfurt,Other,45+
47755,2025-12-12T12:52:29.689Z,Email,India,Christopherchester,Female,25-34
47759,2025-05-01T12:52:29.689Z,Paid Ads,India,East Russell,Male,25-34
