order_item_id,order_id,product_id,category,subcategory,product_price,quantity,is_discounted,product_version
277939,56683,37,Home,D,2387.38,2,0,New
277942,176638,410,Home,C,2608.12,1,0,Old
277946,177031,441,Beauty,A,1725.9,1,0,New
277957,77790,182,Home,E,334.6,3,0,Old
278016,112850,751,Electronics,A,2886.37,2,0,Old
278033,77133,191,Sports,D,2286.81,1,0,New
278040,126808,88,Sports,D,1515.71,3,1,Old
278052,145583,603,Sports,E,2117.46,1,0,New
278062,39122,356,Sports,C,2244.57,1,1,New
278076,143989,799,Fashion,D,189.93,2,1,Old
278090,123872,295,Electronics,C,400.99,3,1,Old
278092,108567,75,Beauty,D,611.99,2,1,Old
278099,166823,194,Home,C,477.6,3,0,New
278101,197398,572,Sports,B,590.83,1,0,Old
278102,82759,314,Beauty,A,864.84,1,1,New
278110,10510,429,Electronics,B,2338.4,1,1,Old
278116,3460,99,Sports,D,2079.91,3,0,Old
278128,176373,414,Electronics,B,314.86,2,0,Old
278146,175363,550,Home,D,1787.15,1,0,Old
278157,38009,752,Sports,B,404,1,1,New
278165,21331,278,Sports,C,2227.77,1,0,Old
278176,118895,427,Sports,E,2036.79,1,0,New
278184,170132,120,Home,C,379.97,1,0,Old
278207,188608,536,Fashion,B,1782.4,3,1,New
278234,111388,629,Fashion,E,1192.6,3,1,Old
278237,2607,409,Home,C,1541.12,3,1,Old
278249,70289,566,Home,C,2451.41,2,0,Old
278257,38878,435,Electronics,A,1334.06,2,0,New
278282,52691,55,Fashion,A,2120.97,1,1,Old
278289,70449,512,Fashion,D,2447.23,3,1,Old
278291,7002,771,Fashion,A,1702.24,3,0,Old
278294,130314,233,Sports,D,407.78,3,0,Old
278299,67998,163,Fashion,A,1855.46,1,0,Old
278310,87613,774,Beauty,E,1362.43,2,0,Old
278329,159565,138,Sports,D,658.62,3,1,Old
278336,143288,482,Electronics,D,816.84,1,0,New
278354,13264,318,Fashion,C,1248.89,3,1,Old
278357,181821,583,Sports,A,2381.03,1,0,Old
278359,79606,192,Beauty,B,2515.65,1,0,New
278364,58591,686,Sports,D,1088.5,3,1,Old
278365,29333,195,Beauty,D,1756.54,1,0,New
278369,143657,547,Electronics,B,2202.75,1,0,New
278388,96911,557,Sports,E,2517.47,3,0,Old
278392,79242,279,Electronics,D,263.98,3,0,Old
278393,23570,303,Sports,A,2155.36,3,0,Old
278416,67514,94,Electronics,E,1408.19,1,0,New
278417,108253,159,Home,A,540.95,3,1,Old
278420,17251,517,Electronics,A,1368.25,1,1,Old
278425,20308,279,Electronics,C,2513.61,2,0,Old
278427,130309,301,Sports,A,2505.58,1,1,Old
278449,110260,62,Beauty,B,2475.04,2,0,Old
278474,76395,198,Electronics,C,1288.83,3,0,Old
278483,190750,432,Sports,D,2589.34,3,1,Old
278487,108288,75,Fashion,E,1959.2,3,0,New
278488,194280,777,Electronics,A,1789.46,2,0,Old
278490,73423,463,Fashion,B,848.53,3,1,Old
278515,24428,737,Beauty,A,2341.32,2,0,New
278524,51486,514,Fashion,B,1775.76,3,0,Old
278531,45399,55,Electronics,E,2637.6,2,0,New
278534,109527,18,Sports,A,1846.36,1,1,New
278537,102,489,Sports,E,1516.32,3,1,Old
278543,166535,170,Sports,B,999.61,2,1,Old
278551,9524,150,Electronics,D,2559.23,2,1,New
278556,152091,605,Sports,A,1069.93,3,1,New
278559,85980,317,Beauty,A,1890.05,1,0,Old
278566,41417,575,Sports,A,1007.71,3,0,Old
278569,137556,103,Home,A,1583.86,1,0,Old
278585,140631,406,Fashion,C,2020.35,2,1,Old
278608,141109,136,Fashion,A,2805.12,1,1,Old
278626,148678,720,Home,E,1831.32,2,1,New
278642,143426,16,Home,C,495.27,1,1,Old
278650,163423,635,Home,A,1071.22,1,0,Old
278658,138271,510,Home,B,2514.06,1,0,Old
278666,171796,154,Sports,C,1805.83,3,0,Old
278677,150890,24,Fashion,A,1421.46,2,0,New
278689,49833,312,Electronics,E,1901.84,3,1,New
278694,73245,492,Home,E,1815.27,3,1,New
278709,34683,231,Home,B,2753.24,1,0,Old
278710,40291,158,Home,D,201.31,3,0,New
278735,95629,221,Home,E,1437.87,2,1,Old
278738,24166,307,Beauty,A,754.74,3,1,Old
278744,172053,126,Home,D,416.68,1,0,Old
278748,22777,497,Sports,B,1175.56,3,1,New
278778,67530,645,Home,B,1996.91,3,1,Old
278785,98767,790,Sports,A,2668.8,3,0,New
278801,74686,225,Electronics,A,2210.32,3,0,Old
278827,101056,334,Electronics,A,1433.42,3,0,New
278833,90363,788,Home,D,447.45,3,0,New
278836,89916,563,Sports,D,2474.33,1,1,Old
278837,165508,708,Beauty,D,2431.42,3,0,Old
278863,18304,630,Electronics,E,865.73,2,1,New
278867,2241,389,Fashion,A,2231.01,2,0,Old
278871,131696,630,Sports,A,831.7,3,0,Old
278884,168929,554,Sports,E,1240.79,2,1,Old
278886,150359,44,Electronics,D,1596.84,3,1,Old
278905,84150,184,Fashion,C,178.42,2,1,New
278910,78623,205,Sports,D,2470.29,2,1,Old
278920,2589,29,Sports,C,1705.06,1,0,Old
278932,115920,111,Beauty,B,256.64,2,0,Old
278960,40206,68,Beauty,D,1550.48,1,1,Old
278962,147469,136,Fashion,D,2933.99,3,1,Old
278969,156573,295,Fashion,E,2885.45,1,0,Old
278988,191277,707,Fashion,E,2771.06,3,1,New
278994,33339,507,Beauty,D,267.97,3,0,Old
279000,185137,674,Electronics,C,1507.31,1,0,Old
279029,88102,696,Beauty,D,2636.18,3,1,New
279034,41972,158,Electronics,C,228.37,1,1,New
279043,113334,710,Fashion,B,1417.07,2,0,New
279059,12958,599,Home,C,2288.78,3,1,Old
279073,186541,162,Fashion,A,2765.99,1,1,New
279090,160456,156,Home,C,2776.59,1,0,New
279098,173060,114,Beauty,B,925.25,3,0,Old
279102,165059,286,Sports,B,778.09,1,0,Old
279117,5827,307,Sports,B,1454.88,1,0,Old
279128,77332,325,Home,C,1441.62,3,0,New
279139,41420,242,Beauty,B,463.43,1,0,New
279145,85644,131,Home,A,808.93,3,0,New
279146,189771,335,Electronics,D,897.4,2,1,Old
279168,103393,793,Electronics,D,2724.65,3,0,Old
279172,133109,330,Home,D,308.25,3,0,New
279174,105195,300,Electronics,A,266.82,3,0,New
279180,49778,682,Home,C,2705.32,3,0,Old
279182,144170,45,Beauty,D,263.06,2,0,Old
279191,21329,458,Electronics,A,1807.39,1,0,Old
279194,76395,778,Home,A,269.34,1,0,New
279216,194165,185,Electronics,B,2820.38,1,0,Old
279222,106408,664,Fashion,C,778.78,3,1,Old
279225,78774,42,Sports,B,1000.66,2,0,Old
279226,109324,692,Electronics,A,2340.2,3,1,Old
279234,160373,337,Beauty,C,2715.93,2,1,Old
279247,89252,746,Electronics,E,2575.41,1,1,New
279265,164451,526,Fashion,C,1973.86,3,1,Old
279282,146484,61,Electronics,D,2771.34,2,1,Old
279287,26461,179,Sports,A,1585.21,1,1,New
279298,30615,458,Electronics,A,1372.6,2,0,Old
279301,122254,731,Fashion,E,1964.76,1,0,Old
279350,71978,144,Fashion,E,162.24,2,0,Old
279366,86472,308,Electronics,A,883.85,3,1,Old
279376,54574,11,Sports,C,524.71,2,0,Old
279388,123510,486,Beauty,B,993.74,3,0,Old
279392,156687,15,Beauty,C,2432.57,1,0,Old
279396,97947,659,Sports,D,350.2,3,1,Old
279405,130620,281,Sports,D,2883.33,1,1,New
279407,25952,194,Home,D,2362.64,3,1,Old
279411,41405,761,Home,C,2241.65,2,1,Old
279413,116300,545,Home,E,582.65,1,0,Old
279420,18277,579,Sports,B,1346.28,1,0,Old
279421,122488,536,Fashion,B,2493.8,3,1,Old
279434,107734,333,Sports,D,2945.01,2,0,New
279441,29758,1,Beauty,C,1153.2,2,0,Old
279443,191482,417,Beauty,E,901.32,2,1,Old
279467,116692,527,Electronics,A,545.68,3,0,Old
279479,117359,559,Electronics,C,1445.25,3,0,Old
279487,134585,5,Sports,E,1467.49,1,1,Old
279495,31975,26,Electronics,D,2599.87,1,0,New
279496,38685,38,Electronics,A,2963.55,1,1,Old
279499,50548,631,Sports,D,2161.33,1,0,New
279516,85554,131,Home,D,2288.91,2,1,Old
279528,56049,128,Beauty,C,1948.62,2,0,Old
279529,132174,109,Fashion,B,1107.97,3,1,New
279532,7924,697,Fashion,E,286.91,2,1,New
279540,124911,503,Beauty,D,2068.28,1,0,Old
279545,70724,758,Sports,A,2776.08,1,0,Old
279575,186630,705,Beauty,A,820.42,2,0,New
279581,115001,456,Electronics,D,1268.75,2,1,Old
279628,194285,303,Electronics,A,2554.05,3,1,Old
279645,84201,587,Electronics,B,1151.96,3,0,Old
279649,144377,481,Sports,C,2961.78,3,0,Old
279660,46692,432,Fashion,A,1565.29,1,1,New
279664,181883,262,Home,A,1473.22,3,1,Old
279670,92337,151,Fashion,E,2418.19,1,1,Old
279679,47887,182,Electronics,D,2323.62,3,1,Old
279680,172044,349,Sports,E,795.67,2,1,Old
279681,9901,364,Fashion,E,2060.07,1,0,Old
279705,128433,466,Sports,D,1351.17,3,0,New
279719,91779,56,Electronics,B,1639.87,3,0,Old
279733,120735,685,Sports,A,1350.25,3,0,New
279737,106924,231,Electronics,A,1567.32,3,0,Old
279740,76306,641,Electronics,E,1433.22,2,1,Old
279750,151610,47,Home,A,2029.23,3,1,Old
279752,111474,76,Fashion,C,2643.52,2,0,New
279756,86982,494,Home,A,2361.99,2,0,New
279766,129470,71,Electronics,B,2895.89,1,0,Old
279783,163622,342,Home,D,686.43,2,1,Old
279805,118628,701,Home,A,1523.41,3,1,New
279813,101568,134,Home,C,902.44,2,1,Old
279814,131446,573,Electronics,C,1873,2,0,New
279836,170459,535,Fashion,E,424.24,2,0,Old
279851,139383,149,Electronics,C,1792.08,2,0,Old
279871,103435,66,Sports,D,2004.26,1,0,New
279894,159618,233,Fashion,D,2706.67,2,1,New
279896,162499,449,Fashion,C,2689.94,1,0,Old
279899,187548,669,Fashion,C,1482.31,2,0,Old
279906,189326,327,Fashion,E,707.38,1,0,Old
279908,16927,180,Electronics,C,1118.56,1,1,Old
279921,59332,420,Electronics,E,2326.61,3,0,Old
279924,90340,416,Fashion,C,2135.22,2,0,Old
279942,72702,672,Electronics,E,1149.11,3,1,Old
279953,2982,783,Home,E,1232.01,3,0,Old
279957,26108,682,Fashion,C,1574.23,2,0,Old
279965,143729,369,Sports,A,648.92,2,0,Old
279997,38270,194,Home,E,1422.75,2,0,Old
280004,96756,6,Electronics,D,2635.71,3,1,New
280070,102149,10,Electronics,E,2466.36,3,1,Old
280073,148678,507,Fashion,E,2624.38,1,1,Old
280080,72804,593,Fashion,E,1225.83,1,0,Old
280085,3330,528,Beauty,C,2707.07,1,0,New
280090,102060,17,Home,E,1248.57,3,0,Old
280095,192887,743,Sports,B,1396.78,3,0,Old
280103,111908,196,Beauty,A,1263.84,1,1,New
280106,114341,686,Beauty,B,927.53,1,0,New
280139,195860,163,Electronics,C,2291.51,1,0,Old
280142,146473,742,Electronics,A,1512.18,2,0,New
280188,88381,487,Electronics,D,1710.55,1,0,New
280192,8048,320,Beauty,D,1766.15,2,1,Old
280193,71624,294,Electronics,A,2088.7,1,0,Old
280194,27090,453,Sports,C,1987.34,2,0,Old
280196,150032,189,Electronics,B,2395.93,2,0,New
280198,15194,55,Home,A,2846.56,1,1,New
280201,21566,683,Sports,D,981.9,2,0,Old
280220,74370,628,Sports,B,210.22,1,0,New
280225,120379,257,Home,D,2052.77,1,1,Old
280244,76811,724,Beauty,B,2117.62,2,0,Old
280245,54137,56,Beauty,D,2967.1,3,0,Old
280249,121387,735,Beauty,D,1861.93,1,0,Old
280264,150215,789,Fashion,C,999.29,1,1,Old
280267,3010,420,Beauty,B,1326.48,3,1,Old
280279,64580,88,Beauty,E,2823.24,2,0,New
280288,105473,420,Beauty,D,2401.45,3,0,Old
280290,179363,29,Electronics,D,552.19,3,1,Old
280294,10413,23,Beauty,D,2944.6,2,1,Old
280295,38999,617,Electronics,A,1659.7,1,0,Old
280301,26680,29,Electronics,A,284.68,2,1,New
280304,35408,474,Home,B,1449.09,3,0,New
280307,187426,474,Fashion,C,535.88,1,1,New
280321,39065,75,Beauty,A,1074.64,1,0,Old
280337,15101,499,Beauty,A,2537.14,3,0,Old
280352,122117,363,Electronics,B,765.1,1,1,New
280354,78008,562,Beauty,C,1656.86,2,0,Old
280371,36022,168,Home,B,808.43,2,0,New
280420,145091,623,Home,A,2519.5,2,0,New
280424,36649,20,Sports,B,2780.66,1,1,Old
280426,169211,551,Fashion,C,262.84,3,0,Old
280431,62991,532,Home,B,2718.3,1,0,New
280456,35798,473,Beauty,A,2720.12,2,0,New
280501,77503,221,Electronics,A,2225.41,1,0,New
280502,26630,554,Electronics,E,2740.05,3,1,Old
280505,193660,533,Fashion,E,2589.35,2,1,Old
280508,139295,733,Beauty,D,705.71,3,0,New
280511,128082,571,Fashion,B,1839.38,1,1,Old
280520,85554,782,Electronics,A,918.53,2,1,Old
280524,104502,94,Sports,A,1088.77,3,1,New
280527,198904,516,Fashion,E,581.05,3,0,New
280531,197901,316,Beauty,D,2174.73,3,0,Old
280532,162006,746,Home,A,2539.63,3,0,Old
280540,76015,218,Fashion,D,1026.85,2,1,Old
280542,81022,595,Home,E,2119.07,2,0,Old
280545,192629,93,Fashion,D,557.31,3,0,New
280567,192894,541,Electronics,D,1579.72,3,0,New
280573,128433,477,Beauty,D,1814.95,2,0,Old
280577,155394,311,Electronics,A,2413,2,0,Old
280612,181934,142,Fashion,E,2758.42,2,0,Old
280646,66812,222,Electronics,A,1125.84,3,0,Old
280649,13282,771,Fashion,B,584.23,2,1,Old
280658,49727,503,Sports,D,2998.06,3,0,Old
280664,38878,221,Sports,E,1286.95,1,1,New
280677,129878,70,Fashion,C,835.11,3,0,New
280681,66714,19,Fashion,A,473.33,3,0,Old
280693,125634,44,Beauty,B,433.43,2,1,Old
280706,169269,327,Home,D,2012,2,1,Old
280709,145077,194,Fashion,D,2420.69,2,0,New
280713,7765,531,Electronics,E,1002.26,2,1,Old
280723,155105,59,Home,B,2945.37,2,0,New
280724,18258,592,Sports,B,1597.13,3,0,Old
280727,134897,547,Beauty,A,1422.87,1,0,Old
280734,165955,404,Sports,D,496.71,1,0,Old
280742,59332,475,Beauty,E,1240.74,3,0,Old
280749,42638,183,Electronics,B,1169.05,1,0,Old
280779,182303,86,Fashion,B,226.12,2,1,Old
280799,53455,21,Beauty,C,1393.73,1,1,Old
280801,101760,585,Home,D,175.85,2,0,Old
280810,34660,47,Sports,E,678.1,1,1,Old
280817,120301,117,Sports,B,1954.1,3,1,Old
280856,64683,446,Fashion,C,714.75,3,1,Old
280861,150584,107,Beauty,B,1799.19,3,1,New
280866,73595,382,Fashion,A,1303.93,2,0,New
280878,55859,268,Fashion,B,2815.36,2,1,Old
280883,63926,587,Beauty,D,377.82,3,0,New
280896,158486,726,Home,A,777.08,2,0,New
280900,39610,673,Home,A,1992.17,1,1,New
280904,80623,679,Home,D,2068.58,2,1,Old
280907,190106,775,Fashion,D,1834.38,3,1,New
280916,66999,778,Electronics,E,2955.53,2,1,Old
280918,168270,603,Home,A,1893,2,0,Old
280923,8747,625,Fashion,E,1149.01,1,0,Old
280929,24564,108,Beauty,D,1542.24,3,0,New
280932,167064,406,Beauty,D,2132.58,2,0,Old
280939,77575,745,Electronics,C,2844.65,2,1,Old
280955,49996,31,Fashion,D,1711.62,1,1,New
280963,73348,38,Fashion,A,2014.54,1,0,Old
280967,58856,716,Electronics,B,2030.19,3,1,Old
280969,183982,119,Electronics,B,2510.38,1,1,New
280970,101680,445,Sports,C,2417.53,2,1,New
280986,106924,198,Sports,E,1129,3,1,Old
280990,43781,756,Beauty,E,1523.69,2,0,New
280994,193941,575,Home,B,2090.11,1,1,Old
281001,15766,145,Sports,E,295.08,3,1,New
281008,142918,8,Sports,C,1244.37,1,0,Old
281010,59727,666,Electronics,A,2241.08,2,0,Old
281013,75795,680,Electronics,C,685.39,3,0,New
281016,170200,480,Fashion,E,897.51,1,1,Old
281019,163218,771,Fashion,E,2484.85,2,0,Old
281032,192017,178,Beauty,E,434.89,2,1,Old
281036,175000,719,Home,D,1524.8,1,0,Old
281057,40634,714,Sports,A,1042.42,3,1,Old
281062,27195,204,Beauty,B,2845.93,1,0,Old
281069,82039,167,Fashion,B,2650.15,1,1,Old
281086,167807,249,Sports,A,277.99,3,1,Old
281087,152704,535,Home,C,2308.88,3,0,Old
281106,135345,629,Beauty,A,2663.9,2,1,Old
281109,13803,508,Beauty,C,287.95,2,0,Old
281111,6144,610,Sports,D,645.8,3,0,New
281125,151825,639,Fashion,D,920.43,1,0,Old
281148,81763,2,Fashion,A,230.18,3,0,New
281151,23399,299,Beauty,E,2455.7,1,0,Old
281154,60419,94,Fashion,E,2229.52,1,1,Old
281165,92337,450,Home,C,2704.02,2,0,New
281171,95716,765,Electronics,C,771.85,2,1,Old
281173,29354,362,Beauty,C,2019.4,1,0,Old
281189,97414,633,Sports,A,2427.36,1,1,Old
281200,24208,405,Electronics,C,2288.39,3,0,New
281227,72312,128,Sports,C,2960.33,1,0,Old
281228,102336,150,Beauty,D,323.62,3,0,Old
281232,2898,688,Home,C,2396.5,1,0,Old
281270,33065,143,Fashion,B,211.76,2,1,New
281276,182052,505,Home,A,2393.64,3,0,New
281281,33003,212,Home,A,2690.24,1,0,Old
281321,106485,451,Sports,D,2301.96,3,1,New
281325,114560,791,Beauty,D,2122.13,2,1,Old
281328,16605,158,Sports,B,2146.75,1,0,Old
281359,116191,448,Beauty,E,1616.19,3,0,Old
281368,12078,210,Sports,B,621.34,2,0,New
281371,67649,248,Home,B,844.85,1,1,Old
281405,162396,456,Sports,A,1349.42,1,1,Old
281434,186618,383,Sports,C,2716.62,3,0,Old
281455,176553,377,Sports,A,2396.36,1,1,Old
281458,163174,242,Beauty,A,2652.17,2,0,Old
281466,155028,39,Electronics,E,1799.72,1,0,Old
281499,65360,305,Sports,A,577.48,2,0,New
281503,95274,282,Beauty,C,664.91,3,1,Old
281517,12107,370,Sports,B,2372.5,3,0,Old
281531,36125,11,Beauty,D,2675.72,1,0,Old
281539,33315,150,Fashion,B,2391.29,3,0,Old
281546,173186,462,Fashion,C,1163.21,1,1,Old
281547,166568,152,Home,B,1085.95,1,0,Old
281548,43427,285,Sports,C,762.11,1,1,New
281560,165088,564,Beauty,A,1493.61,2,0,Old
281609,133915,513,Sports,B,2931.94,3,1,Old
281610,115925,405,Fashion,C,841.23,3,0,New
281615,95786,718,Electronics,D,2026.04,2,1,Old
281626,118098,693,Beauty,C,2850.83,2,0,New
281636,165321,687,Home,D,994.48,3,1,New
281639,172923,555,Fashion,C,571.9,2,0,Old
281652,48666,56,Beauty,D,2199.65,2,1,Old
281658,59217,58,Fashion,D,430.74,1,0,New
281664,176450,756,Sports,A,2917.7,1,0,New
281691,20555,142,Home,E,1611.06,2,0,New
281693,181932,790,Sports,C,2138.44,3,0,New
281712,121232,383,Home,A,993.41,2,1,New
281716,73039,555,Home,B,2805.99,2,1,Old
281718,28455,442,Fashion,C,1371.16,1,1,New
281719,43948,624,Electronics,C,329.62,3,0,Old
281733,108040,647,Home,E,551.03,1,1,Old
281760,94221,69,Fashion,D,519.5,3,0,New
281769,136191,610,Sports,D,838.08,2,1,Old
281773,192032,24,Home,B,1092.98,2,0,Old
281775,147459,346,Sports,C,2675.06,1,0,New
281777,5983,620,Home,A,2347.41,3,0,New
281787,76327,160,Electronics,D,1131.87,2,0,Old
281794,154180,238,Sports,E,500.03,3,0,Old
281803,129024,2,Fashion,E,1640.59,3,0,New
281808,40914,435,Fashion,B,2876.74,1,0,Old
281818,156729,408,Fashion,C,923.7,1,0,New
281838,55552,181,Beauty,D,1142.63,3,1,Old
281839,115535,298,Beauty,D,1043.34,1,0,Old
281856,164711,180,Fashion,A,197.55,1,0,Old
281864,125626,47,Fashion,D,2793.61,1,0,Old
281874,75769,134,Beauty,E,1409.88,3,0,Old
281900,153780,544,Beauty,A,2643.13,1,0,Old
281909,91479,679,Electronics,B,444.41,3,1,New
281912,115069,574,Beauty,C,1375.92,3,1,Old
281916,47693,711,Home,C,1331.81,2,0,New
281933,175895,119,Home,D,788.08,2,1,New
281939,51486,144,Sports,C,2915.47,2,1,Old
281947,52888,498,Beauty,C,1778.58,2,0,Old
281953,128433,305,Sports,A,492.92,2,0,New
281954,9348,253,Home,A,2084.87,3,1,Old
281959,2402,592,Beauty,D,1745.97,3,1,New
281962,197873,299,Beauty,B,2709.37,3,1,Old
281978,162088,507,Electronics,E,565.25,3,0,New
281984,101446,166,Home,B,2958.71,1,0,Old
282008,142515,466,Sports,A,1716.84,1,0,Old
282057,181689,30,Sports,C,1611.76,3,0,Old
282059,11736,362,Beauty,E,555.6,2,0,Old
282060,79710,406,Sports,D,1308.79,2,1,New
282063,70845,54,Electronics,C,647.17,1,0,New
282099,77287,81,Electronics,D,159.61,3,0,Old
282100,147326,347,Electronics,B,1921.9,1,1,Old
282111,116722,538,Beauty,C,1193.77,2,0,New
282123,53641,770,Home,E,1501.89,2,0,New
282156,90185,548,Electronics,D,1359.51,3,0,Old
282158,45031,86,Sports,C,1594.68,1,0,Old
282167,81315,639,Sports,E,1268.06,3,0,New
282182,90160,711,Fashion,B,2442.59,2,1,Old
282189,198916,379,Sports,D,1390.97,2,0,New
282215,36248,544,Fashion,C,1433.31,2,1,New
282233,150057,456,Beauty,A,1670.71,2,1,New
282238,178014,118,Fashion,E,288.99,3,0,Old
282255,11396,401,Beauty,C,1506.25,1,0,Old
282273,17805,34,Home,C,159.52,3,0,Old
282279,38263,278,Beauty,B,855.25,3,0,Old
282312,89676,293,Fashion,A,637.44,1,1,New
282330,168331,403,Sports,D,443.55,2,0,Old
282340,128617,714,Beauty,B,408.08,1,1,New
282341,13535,414,Sports,B,2982.19,1,1,Old
282431,196244,775,Electronics,B,1841.99,3,0,New
282433,123430,188,Sports,C,480.64,2,1,Old
282470,96997,215,Beauty,E,2272.43,1,1,New
282476,71584,329,Electronics,D,197.57,2,0,Old
282486,165734,294,Sports,C,1984.98,3,0,Old
282496,53655,135,Home,D,316.64,3,0,Old
282510,42982,286,Home,E,2270.54,2,1,New
282519,72560,315,Sports,E,1964.83,3,0,New
282533,196754,786,Electronics,B,459.26,1,1,Old
282534,46436,555,Sports,A,994.4,2,0,New
282569,11717,189,Beauty,D,1037.24,3,0,Old
282579,5998,428,Fashion,B,1593.6,2,0,New
282584,154817,47,Fashion,B,2187.92,1,1,Old
282603,130892,268,Electronics,E,1480.83,2,0,Old
282611,101250,458,Electronics,D,2901.22,3,0,Old
282612,53401,162,Fashion,D,732.87,2,0,New
282617,146290,133,Fashion,C,2638.87,3,1,New
282623,9479,281,Fashion,E,1472.76,2,0,Old
282626,102148,760,Sports,C,764.9,3,0,Old
282630,30811,164,Sports,E,2578.1,1,0,Old
282643,73574,134,Fashion,B,2270.46,2,0,Old
282646,78862,25,Home,A,2345.65,2,0,New
282648,26626,201,Electronics,A,2324.15,3,1,New
282653,113072,772,Electronics,A,263.98,3,0,Old
282658,23384,636,Sports,A,502.69,1,0,Old
282674,164703,343,Sports,C,2228.44,2,1,Old
282687,170801,237,Sports,B,1473.35,2,0,New
282698,9167,683,Beauty,A,1180.23,1,0,Old
282714,22844,5,Beauty,D,1546.61,3,0,Old
282721,102231,303,Home,A,617.85,3,1,Old
282753,173105,246,Fashion,A,1261.22,1,1,Old
282760,7696,766,Beauty,D,585.21,3,0,Old
282761,63431,251,Beauty,E,2421.5,1,1,Old
282767,100776,735,Fashion,C,1858.63,3,0,Old
282769,161881,149,Sports,A,742.8,1,0,Old
282770,167092,475,Fashion,E,2806.26,1,0,Old
282777,150876,239,Sports,E,1625.02,3,0,Old
282785,123553,633,Home,E,936.35,3,1,New
282793,153530,240,Electronics,D,2001.68,2,0,Old
282800,34763,718,Beauty,D,170.51,1,0,Old
282807,25210,121,Beauty,A,166.71,1,1,Old
282822,29861,191,Sports,B,1545.44,1,0,Old
282826,105852,522,Electronics,D,1743.91,1,1,New
282836,131393,609,Electronics,E,2899.09,3,1,Old
282837,136767,709,Fashion,E,2235.07,1,1,Old
282839,4604,556,Electronics,B,2595.26,1,0,Old
282861,31651,423,Sports,A,1578.57,3,0,Old
282895,176815,296,Fashion,A,2292.76,1,1,Old
282905,131065,363,Beauty,A,2725.97,2,0,Old
282918,42685,681,Fashion,C,1385.09,2,1,Old
282920,57160,284,Electronics,D,680.57,3,1,Old
282952,74686,403,Electronics,A,1066.96,3,0,Old
282954,147006,453,Sports,A,982.51,1,0,Old
282962,48401,122,Fashion,B,1544.52,2,0,Old
282983,78729,268,Sports,B,450.28,1,1,Old
282991,173313,602,Beauty,A,783.63,2,1,Old
283003,103140,590,Sports,E,1296.25,3,0,Old
283017,134519,207,Home,C,2551.3,1,1,Old
283026,66745,444,Fashion,A,1926.59,2,1,Old
283030,17944,680,Electronics,D,381.62,2,0,New
283032,17923,145,Electronics,A,907.36,1,1,Old
283042,2661,576,Home,C,415.28,2,0,Old
283048,54188,493,Sports,D,160.9,1,1,Old
283049,54705,633,Fashion,E,262.85,3,1,Old
283050,185911,298,Electronics,E,2663.49,2,1,Old
283095,52177,692,Electronics,C,2474.97,2,1,Old
283100,174240,96,Beauty,A,1853.9,2,1,Old
283106,157141,154,Fashion,D,954.9,3,0,New
283112,48217,758,Electronics,D,1813.7,2,1,Old
283126,149968,328,Electronics,A,1704.47,3,0,New
283152,45250,439,Home,D,2067.09,3,1,Old
283156,119635,69,Sports,D,929.14,1,0,New
283163,93895,642,Fashion,E,2658.42,2,0,Old
283164,22648,687,Sports,B,370.9,1,0,New
283190,34629,139,Fashion,D,459.9,3,0,Old
283195,34928,285,Sports,D,2595.55,3,1,Old
283213,116133,62,Fashion,C,2873.76,2,0,Old
283215,140369,674,Home,C,2285.65,3,1,Old
283221,113787,360,Electronics,A,1485.04,1,0,New
283224,38656,124,Sports,E,1272.65,3,0,Old
283226,69396,625,Fashion,B,455.39,3,0,Old
283227,116019,131,Home,C,2686.43,1,0,Old
283229,157525,777,Fashion,B,1092.85,2,0,Old
283237,97109,781,Home,E,2139.38,3,0,New
283241,173270,8,Home,E,292.51,3,0,Old
283251,126527,359,Fashion,D,1546.62,3,0,Old
283255,183418,788,Electronics,B,553.44,3,0,New
283260,47566,562,Home,E,2610.19,3,1,Old
283262,157567,396,Fashion,D,372.8,3,0,Old
283272,127303,798,Sports,D,2492.84,3,1,Old
283278,118962,494,Home,E,354.43,3,0,Old
283300,32443,269,Electronics,E,2080.24,2,0,Old
283305,35639,241,Electronics,C,1803.04,1,0,New
283325,189530,273,Sports,C,1267.84,2,0,Old
283332,178993,778,Fashion,A,914.21,1,0,New
283334,133070,77,Home,C,2269.02,1,1,New
283342,152070,707,Beauty,A,2150.1,1,0,Old
283357,60565,104,Home,E,1160.4,2,1,Old
283377,81842,769,Fashion,C,2570.34,2,1,New
283380,102924,540,Sports,B,1765.42,2,0,Old
283382,7354,714,Electronics,E,1382.82,2,1,Old
283392,177397,536,Sports,A,2876.58,2,0,New
283411,133841,67,Electronics,B,2395.07,1,1,Old
283430,132255,3,Beauty,B,1136.76,2,1,Old
283436,31975,486,Sports,C,2309.44,2,0,Old
283467,129366,176,Fashion,E,1807.06,1,0,Old
283468,15674,644,Home,A,2281.47,2,1,New
283475,178240,368,Beauty,E,2948.68,1,0,New
283491,189451,471,Fashion,C,985.95,3,0,New
283496,172642,767,Home,A,259.34,1,0,New
283500,19607,139,Electronics,D,2633.93,1,1,Old
283511,126255,330,Fashion,D,1255.46,1,0,New
283512,194025,184,Fashion,B,2458.1,2,1,New
283520,172763,66,Sports,B,2212.29,2,0,New
283528,48499,760,Home,C,420.58,3,1,New
283530,124493,217,Home,A,390.01,3,1,New
