session_id,customer_id,session_start_ts,session_duration_sec,pages_viewed,added_to_cart_flag,checkout_started_flag,device_type
356275,27373,2025-09-19T12:52:48.896Z,999,11,0,0,Android
356290,38711,2025-12-28T12:52:48.896Z,661,7,0,0,Web
356291,9840,2025-09-18T12:52:48.896Z,684,3,1,0,Web
356294,5465,2025-07-01T12:52:48.896Z,1042,4,0,0,iOS
356295,42854,2025-09-05T12:52:48.896Z,185,7,1,0,iOS
356298,38816,2025-06-11T12:52:48.896Z,482,1,0,0,Web
356300,5905,2025-12-16T12:52:48.896Z,624,7,0,0,Web
356305,5384,2025-03-29T12:52:48.896Z,916,1,0,0,iOS
356312,38043,2025-07-17T12:52:48.896Z,546,9,0,0,Web
356318,30144,2025-04-24T12:52:48.896Z,359,3,0,1,Web
356323,3700,2025-11-30T12:52:48.896Z,187,5,0,0,Android
356326,8697,2025-04-21T12:52:48.896Z,406,7,0,0,iOS
356328,44743,2025-07-08T12:52:48.896Z,548,11,0,0,iOS
356334,542,2025-05-08T12:52:48.896Z,833,5,1,0,Android
356338,48313,2025-10-07T12:52:48.896Z,538,6,1,0,iOS
356342,39424,2025-03-10T12:52:48.896Z,426,4,1,0,iOS
356344,21834,2025-09-29T12:52:48.896Z,1146,4,1,1,iOS
356360,4144,2025-10-07T12:52:48.896Z,964,1,1,1,iOS
356362,22136,2025-08-29T12:52:48.896Z,1040,1,0,0,iOS
356391,17498,2025-06-22T12:52:48.896Z,1152,8,1,0,iOS
356399,28859,2025-08-30T12:52:48.896Z,441,10,0,0,Web
356404,32285,2026-02-07T12:52:48.896Z,711,4,0,0,Web
356407,9790,2026-01-30T12:52:48.896Z,703,2,0,0,iOS
356408,45339,2025-08-09T12:52:48.896Z,751,1,0,1,Web
356412,32490,2025-06-20T12:52:48.896Z,579,2,1,0,iOS
356421,39520,2025-08-01T12:52:48.896Z,105,1,1,0,Android
356423,3478,2025-04-16T12:52:48.896Z,943,8,0,0,Web
356435,41242,2026-01-12T12:52:48.896Z,1188,7,1,0,Android
356440,39920,2025-08-29T12:52:48.896Z,145,8,0,1,iOS
356446,4335,2025-06-02T12:52:48.896Z,524,9,0,0,Android
356447,5410,2025-10-14T12:52:48.896Z,697,8,1,1,Web
356450,7148,2025-03-01T12:52:48.896Z,489,5,0,0,Android
356451,26959,2025-03-30T12:52:48.896Z,37,10,1,0,iOS
356467,37861,2025-10-05T12:52:48.896Z,599,9,0,1,iOS
356481,14114,2025-09-09T12:52:48.896Z,197,3,0,0,Web
356487,16770,2025-12-04T12:52:48.896Z,560,3,0,0,iOS
356506,36178,2025-11-02T12:52:48.896Z,127,8,0,0,Android
356507,27568,2025-11-17T12:52:48.896Z,1161,9,0,0,iOS
356517,18536,2025-04-21T12:52:48.896Z,1002,7,1,0,Web
356522,34902,2025-08-19T12:52:48.896Z,745,2,0,0,Web
356533,7100,2025-10-14T12:52:48.896Z,789,6,0,1,Android
356541,17015,2026-01-09T12:52:48.896Z,984,2,0,0,iOS
356548,9212,2025-06-16T12:52:48.896Z,332,10,0,0,iOS
356553,36951,2025-08-02T12:52:48.896Z,1149,4,0,1,iOS
356555,37697,2025-07-19T12:52:48.896Z,830,7,0,0,Android
356556,29962,2025-09-15T12:52:48.896Z,1075,6,1,0,Web
356576,2304,2025-05-01T12:52:48.896Z,528,3,0,1,iOS
356581,46692,2025-07-16T12:52:48.896Z,85,3,0,0,Web
356584,30145,2025-12-16T12:52:48.896Z,1188,2,0,0,Android
356602,7403,2025-12-10T12:52:48.896Z,1033,3,1,1,Web
356612,30409,2025-08-29T12:52:48.896Z,444,7,0,0,Web
356618,44156,2025-07-01T12:52:48.896Z,594,4,0,0,Web
356620,13231,2025-12-27T12:52:48.896Z,903,8,0,0,iOS
356623,37833,2025-07-01T12:52:48.896Z,162,11,0,0,iOS
356625,11825,2025-08-31T12:52:48.896Z,502,4,0,0,Web
356633,40105,2025-10-12T12:52:48.896Z,1166,5,0,1,Android
356634,33597,2025-06-12T12:52:48.896Z,1130,2,1,0,Android
356640,4851,2025-03-04T12:52:48.896Z,321,1,0,0,Android
356641,1859,2025-10-12T12:52:48.896Z,148,5,1,0,Web
356648,48759,2025-11-05T12:52:48.896Z,732,6,1,1,iOS
356652,17145,2025-10-02T12:52:48.896Z,591,8,0,0,iOS
356653,12443,2025-11-21T12:52:48.896Z,162,10,1,0,Web
356656,24307,2026-01-09T12:52:48.896Z,588,5,0,0,Web
356666,20513,2025-09-29T12:52:48.896Z,1177,7,1,0,Android
356667,49722,2025-09-05T12:52:48.896Z,271,9,0,0,iOS
356670,3666,2025-06-29T12:52:48.896Z,101,10,0,0,Android
356679,23163,2025-08-13T12:52:48.896Z,938,7,0,1,Web
356688,6752,2025-10-12T12:52:48.896Z,1089,4,0,0,iOS
356689,17780,2025-10-10T12:52:48.896Z,342,3,0,0,iOS
356702,13580,2025-08-02T12:52:48.896Z,1179,1,0,0,iOS
356706,26857,2025-09-01T12:52:48.896Z,714,4,0,0,Android
356709,35524,2026-02-07T12:52:48.896Z,948,3,0,0,Web
356712,9356,2026-01-21T12:52:48.896Z,495,9,0,0,iOS
356715,12007,2025-04-05T12:52:48.896Z,213,6,1,1,Web
356717,14970,2025-03-11T12:52:48.896Z,157,8,1,0,iOS
356718,19725,2025-03-07T12:52:48.896Z,1173,5,0,0,Web
356721,45860,2025-05-06T12:52:48.896Z,1158,1,0,1,iOS
356738,15045,2025-10-24T12:52:48.896Z,125,5,1,0,Web
356742,33,2026-01-14T12:52:48.896Z,506,11,0,0,Android
356743,9934,2025-07-25T12:52:48.896Z,1195,2,0,1,Android
356749,21655,2025-05-31T12:52:48.896Z,225,2,0,0,iOS
356762,29803,2025-03-21T12:52:48.896Z,552,5,1,0,iOS
356763,37314,2025-10-25T12:52:48.896Z,646,4,0,0,iOS
356765,47977,2025-09-27T12:52:48.896Z,463,7,0,1,Web
356767,19894,2026-01-03T12:52:48.896Z,691,7,0,1,Android
356777,36951,2025-12-07T12:52:48.896Z,1042,3,0,0,Android
356780,19503,2025-12-08T12:52:48.896Z,1104,6,1,0,Web
356806,14894,2025-05-26T12:52:48.896Z,834,3,0,0,Android
356808,15529,2025-07-19T12:52:48.896Z,347,8,1,0,Android
356810,4916,2025-05-30T12:52:48.896Z,427,8,0,1,iOS
356814,23614,2025-05-02T12:52:48.896Z,1094,8,0,0,iOS
356815,43833,2025-08-18T12:52:48.896Z,804,4,0,0,Android
356832,24505,2025-07-10T12:52:48.896Z,386,2,0,0,Web
356836,32709,2025-11-22T12:52:48.896Z,604,2,1,1,iOS
356855,13936,2025-12-17T12:52:48.896Z,477,6,1,0,Android
356860,39331,2026-02-21T12:52:48.896Z,263,1,1,0,iOS
356875,12791,2026-02-22T12:52:48.896Z,226,1,1,1,Android
356876,48472,2025-11-19T12:52:48.896Z,708,8,1,0,Web
356880,36536,2025-08-18T12:52:48.896Z,641,7,1,1,iOS
356883,35610,2026-02-02T12:52:48.896Z,547,2,0,0,iOS
356893,12005,2025-04-25T12:52:48.896Z,763,11,0,0,Android
356895,12394,2025-04-02T12:52:48.896Z,1027,10,1,0,Android
356901,48759,2025-07-23T12:52:48.896Z,39,6,0,0,Web
356904,20091,2025-05-05T12:52:48.896Z,692,8,0,0,iOS
356911,30877,2025-09-19T12:52:48.896Z,897,9,0,0,Web
356916,30591,2025-08-11T12:52:48.896Z,578,3,1,0,iOS
356922,12392,2026-02-06T12:52:48.896Z,832,10,0,0,iOS
356935,27088,2025-09-26T12:52:48.896Z,315,2,0,0,Android
356940,19344,2025-11-17T12:52:48.896Z,786,9,1,0,iOS
356946,18292,2025-04-07T12:52:48.896Z,182,6,0,0,Web
356952,43515,2025-08-31T12:52:48.896Z,754,7,0,0,iOS
356963,31681,2025-08-13T12:52:48.896Z,422,1,0,0,Web
356979,31247,2025-07-17T12:52:48.896Z,330,7,0,0,Web
356991,36766,2025-07-04T12:52:48.896Z,744,2,1,0,Android
356995,1420,2025-10-14T12:52:48.896Z,1138,7,0,0,Web
357000,47854,2025-07-29T12:52:48.896Z,324,11,0,0,Android
357004,20343,2026-01-29T12:52:48.896Z,80,8,0,0,iOS
357012,43143,2025-03-30T12:52:48.896Z,924,5,0,0,iOS
357020,8602,2025-08-29T12:52:48.896Z,466,1,1,0,Web
357022,5435,2026-02-13T12:52:48.896Z,456,4,0,1,Android
357025,6175,2026-02-22T12:52:48.896Z,329,4,1,0,iOS
357028,19681,2025-11-20T12:52:48.896Z,429,6,0,0,Android
357033,6251,2025-12-09T12:52:48.896Z,254,10,0,0,Android
357051,567,2025-03-10T12:52:48.896Z,1177,2,1,0,iOS
357060,38931,2026-01-29T12:52:48.896Z,214,10,0,1,Android
357077,34185,2026-01-29T12:52:48.896Z,310,1,1,0,Android
357094,2035,2025-11-14T12:52:48.896Z,41,10,0,0,Android
357095,29760,2025-12-02T12:52:48.896Z,1098,11,1,0,Web
357098,42500,2025-04-25T12:52:48.896Z,477,8,1,0,Android
357127,2019,2025-12-12T12:52:48.896Z,190,10,0,1,Web
357133,1623,2025-05-09T12:52:48.896Z,662,10,0,1,Web
357134,37750,2026-01-18T12:52:48.896Z,1100,1,0,0,iOS
357138,31334,2025-07-14T12:52:48.896Z,979,8,0,0,Web
357142,7030,2025-11-28T12:52:48.896Z,1055,6,0,1,Android
357147,48110,2025-09-25T12:52:48.896Z,599,11,0,0,Web
357160,150,2025-11-17T12:52:48.896Z,473,2,0,0,Web
357164,6354,2026-02-12T12:52:48.896Z,879,10,1,0,Web
357174,39805,2025-03-11T12:52:48.896Z,831,8,1,0,iOS
357179,29116,2025-10-02T12:52:48.896Z,1153,6,0,0,iOS
357194,2135,2026-02-21T12:52:48.896Z,273,3,1,0,Android
357199,41414,2025-11-15T12:52:48.896Z,469,8,1,0,Web
357206,10327,2025-04-06T12:52:48.896Z,194,1,0,0,Web
357211,40545,2025-04-23T12:52:48.896Z,1032,9,0,0,iOS
357213,19967,2025-03-21T12:52:48.896Z,941,11,0,1,Android
357217,34707,2025-09-08T12:52:48.896Z,337,11,0,0,iOS
357221,39721,2025-09-27T12:52:48.896Z,607,1,0,0,iOS
357235,4509,2025-07-27T12:52:48.896Z,441,4,0,0,Android
357240,44387,2025-08-27T12:52:48.896Z,718,6,1,0,Web
357246,14952,2025-05-17T12:52:48.896Z,540,3,1,0,iOS
357265,38216,2026-02-03T12:52:48.896Z,949,8,0,0,Android
357268,38840,2025-05-16T12:52:48.896Z,1078,2,0,1,iOS
357279,33306,2025-11-25T12:52:48.896Z,539,7,0,0,Web
357282,12623,2025-08-19T12:52:48.896Z,473,11,0,1,iOS
357293,49779,2026-02-07T12:52:48.896Z,591,6,0,0,iOS
357299,42886,2025-12-08T12:52:48.896Z,877,8,0,0,Android
357300,16665,2025-03-22T12:52:48.896Z,801,11,0,0,iOS
357303,410,2025-09-28T12:52:48.896Z,1016,5,0,0,Android
357305,27061,2025-10-23T12:52:48.896Z,636,11,0,1,iOS
357306,46081,2025-11-30T12:52:48.896Z,568,6,0,1,Web
357313,5342,2026-01-08T12:52:48.896Z,509,4,1,0,iOS
357321,37485,2025-08-28T12:52:48.896Z,281,5,0,0,Android
357334,41532,2025-11-18T12:52:48.896Z,1127,3,1,0,iOS
357338,12185,2025-03-19T12:52:48.896Z,118,6,0,0,Android
357356,26946,2025-08-04T12:52:48.896Z,594,1,0,0,iOS
357358,5188,2026-02-12T12:52:48.896Z,746,8,1,0,Web
357359,37666,2025-07-19T12:52:48.896Z,850,11,0,0,Web
357361,27919,2026-02-11T12:52:48.896Z,442,10,0,0,Web
357368,26173,2026-01-29T12:52:48.896Z,425,1,0,0,Android
357377,17042,2025-08-24T12:52:48.896Z,88,2,0,0,iOS
357380,41227,2025-04-28T12:52:48.896Z,333,11,0,0,Web
357383,16922,2025-03-20T12:52:48.896Z,393,7,1,0,iOS
357386,14674,2025-08-02T12:52:48.896Z,1123,1,0,0,Web
357390,14631,2025-08-02T12:52:48.896Z,923,9,0,0,iOS
357392,20173,2025-03-01T12:52:48.896Z,511,10,0,0,Web
357424,47484,2025-08-06T12:52:48.896Z,763,9,0,0,Android
357426,48761,2025-09-11T12:52:48.896Z,802,10,1,0,Web
357427,12880,2025-04-09T12:52:48.896Z,1095,5,0,0,Android
357430,8048,2025-03-19T12:52:48.896Z,1025,5,1,0,Android
357431,31336,2025-07-11T12:52:48.896Z,817,9,1,0,Web
357443,37618,2025-11-20T12:52:48.896Z,599,6,0,0,iOS
357444,37170,2025-04-02T12:52:48.896Z,36,4,0,0,iOS
357450,40386,2025-05-25T12:52:48.896Z,165,7,0,0,Android
357451,19018,2025-10-26T12:52:48.896Z,536,8,1,0,iOS
357461,48125,2025-12-29T12:52:48.896Z,938,5,0,1,Android
357477,47674,2025-03-20T12:52:48.896Z,1016,8,1,0,iOS
357498,30167,2025-12-05T12:52:48.896Z,1189,7,0,0,Android
357503,42569,2025-03-15T12:52:48.896Z,1167,7,0,0,Android
357510,23953,2025-05-08T12:52:48.896Z,1177,5,0,0,Android
357511,28719,2025-06-05T12:52:48.896Z,1120,7,0,0,Web
357533,16770,2026-01-26T12:52:48.896Z,1109,8,0,0,Android
357549,42248,2026-01-12T12:52:48.896Z,800,1,0,0,iOS
357563,23163,2025-10-30T12:52:48.896Z,325,11,1,0,Web
357571,6658,2025-03-13T12:52:48.896Z,1140,10,0,0,Web
357573,7445,2025-09-09T12:52:48.896Z,732,7,0,0,iOS
357575,36903,2025-03-21T12:52:48.896Z,754,1,1,0,Web
357583,28826,2025-06-13T12:52:48.896Z,72,1,1,0,iOS
357588,23511,2025-06-29T12:52:48.896Z,415,1,0,0,Android
357592,10297,2025-09-11T12:52:48.896Z,904,11,0,0,iOS
357593,28390,2025-08-25T12:52:48.896Z,647,2,0,0,iOS
357595,5534,2025-12-31T12:52:48.896Z,417,3,0,0,iOS
357607,14842,2025-04-14T12:52:48.896Z,892,3,1,0,Web
357636,2043,2025-09-14T12:52:48.896Z,625,2,0,0,Android
357644,39019,2025-10-31T12:52:48.896Z,440,5,0,1,Android
357649,4405,2025-04-02T12:52:48.896Z,634,10,0,0,Android
357658,20370,2026-02-07T12:52:48.896Z,1100,1,0,0,Android
357666,34250,2025-12-13T12:52:48.896Z,591,2,1,0,Android
357667,18385,2025-12-08T12:52:48.896Z,436,8,1,0,Android
357674,42327,2026-01-20T12:52:48.896Z,1165,4,0,0,Android
357675,17536,2026-01-24T12:52:48.896Z,126,6,0,0,Android
357685,27721,2025-03-18T12:52:48.896Z,134,6,0,0,Web
357688,28968,2025-07-15T12:52:48.896Z,823,5,0,0,iOS
357690,29776,2025-08-28T12:52:48.896Z,915,1,0,1,iOS
357697,4723,2025-08-04T12:52:48.896Z,653,7,0,0,iOS
357705,27563,2025-08-16T12:52:48.896Z,1161,4,1,0,Web
357711,26664,2025-05-16T12:52:48.896Z,916,9,0,0,iOS
357714,40581,2025-07-25T12:52:48.896Z,92,8,1,0,iOS
357720,5957,2025-10-12T12:52:48.896Z,579,6,0,1,Android
357721,28376,2025-03-01T12:52:48.896Z,888,4,1,1,Android
357723,14365,2025-11-28T12:52:48.896Z,1186,11,0,0,Web
357733,16731,2025-11-03T12:52:48.896Z,873,6,0,0,iOS
357744,8324,2025-05-25T12:52:48.896Z,443,6,0,0,Web
357751,5864,2026-02-12T12:52:48.896Z,400,10,1,0,Android
357753,35061,2026-02-23T12:52:48.896Z,1078,9,0,0,iOS
357761,11750,2025-11-13T12:52:48.896Z,167,4,0,1,Web
357762,35234,2025-12-13T12:52:48.896Z,487,1,1,0,Android
357770,38650,2025-09-24T12:52:48.896Z,352,5,1,0,Android
357772,17130,2025-10-12T12:52:48.896Z,688,6,0,1,iOS
357776,31052,2025-08-21T12:52:48.896Z,189,2,1,0,Web
357785,13093,2025-04-21T12:52:48.896Z,386,6,1,0,iOS
357786,14913,2025-08-04T12:52:48.896Z,1066,7,0,0,Web
357787,10017,2026-02-18T12:52:48.896Z,260,8,0,0,Web
357795,45349,2025-12-29T12:52:48.896Z,766,10,1,0,iOS
357802,7782,2025-10-02T12:52:48.896Z,349,5,0,0,iOS
357804,11886,2025-10-04T12:52:48.896Z,28,5,1,0,iOS
357816,33323,2025-09-12T12:52:48.896Z,712,7,0,0,iOS
357828,10196,2025-03-31T12:52:48.896Z,163,9,0,1,Web
357831,10581,2026-01-12T12:52:48.896Z,128,8,0,0,iOS
357841,13358,2026-02-21T12:52:48.896Z,268,5,1,0,Web
357862,10240,2026-02-23T12:52:48.896Z,1177,6,1,0,iOS
357865,23486,2025-07-28T12:52:48.896Z,875,6,0,0,Web
357867,17477,2025-11-18T12:52:48.896Z,1198,9,0,1,Web
357870,26972,2025-04-29T12:52:48.896Z,113,3,1,0,Web
357888,6674,2025-09-07T12:52:48.896Z,396,3,0,0,iOS
357894,16146,2025-10-06T12:52:48.896Z,352,3,0,0,Android
357901,25236,2025-09-22T12:52:48.896Z,1104,7,1,0,Web
357904,32251,2025-09-08T12:52:48.896Z,77,11,0,1,Android
357907,6140,2025-10-31T12:52:48.896Z,1030,1,1,0,Web
357910,40249,2025-04-03T12:52:48.896Z,311,11,0,0,iOS
357918,9729,2025-06-29T12:52:48.896Z,410,9,0,0,iOS
357936,33501,2026-02-19T12:52:48.896Z,1095,1,1,0,iOS
357940,3725,2025-12-09T12:52:48.896Z,540,4,0,0,Web
357942,23507,2026-02-27T12:52:48.896Z,215,11,0,1,iOS
357943,38358,2025-07-27T12:52:48.896Z,631,10,0,0,Android
357946,11735,2025-05-22T12:52:48.896Z,779,11,1,0,Android
357953,14234,2025-09-03T12:52:48.896Z,591,5,0,0,Android
357969,15634,2025-06-18T12:52:48.896Z,1154,10,0,0,Android
357972,43875,2025-07-09T12:52:48.896Z,184,6,0,1,Android
357980,26537,2026-02-19T12:52:48.896Z,67,4,0,0,Web
357984,17170,2025-09-04T12:52:48.896Z,699,7,1,0,Web
357994,34375,2025-03-05T12:52:48.896Z,380,6,0,0,Web
358002,2970,2025-04-14T12:52:48.896Z,183,6,1,0,Web
358005,26567,2025-08-14T12:52:48.896Z,196,8,0,0,iOS
358008,18594,2026-02-09T12:52:48.896Z,878,5,1,0,Android
358009,42618,2025-07-16T12:52:48.896Z,186,11,0,0,Web
358017,19785,2025-07-23T12:52:48.896Z,753,5,0,0,iOS
358022,7783,2025-10-22T12:52:48.896Z,442,2,0,0,Web
358023,46964,2025-04-14T12:52:48.896Z,324,7,0,1,Web
358028,13097,2025-08-09T12:52:48.896Z,1053,11,0,1,Android
358038,7171,2026-02-14T12:52:48.896Z,1099,4,1,0,Web
358039,17484,2025-09-06T12:52:48.896Z,813,5,0,1,iOS
358045,15041,2026-01-25T12:52:48.896Z,119,5,0,0,iOS
358060,33472,2025-08-20T12:52:48.896Z,373,8,0,0,Android
358061,45191,2025-10-01T12:52:48.896Z,656,11,1,1,iOS
358069,47399,2025-04-27T12:52:48.896Z,821,1,0,0,Web
358071,363,2025-08-21T12:52:48.896Z,872,11,1,0,Web
358072,44146,2025-09-29T12:52:48.896Z,674,3,0,0,iOS
358074,36377,2025-12-08T12:52:48.896Z,409,8,1,0,iOS
358078,9445,2025-08-09T12:52:48.896Z,246,11,1,0,Web
358088,41155,2026-02-06T12:52:48.896Z,408,5,1,0,iOS
358090,8638,2026-01-27T12:52:48.896Z,421,7,0,0,iOS
358114,22721,2025-10-13T12:52:48.896Z,585,1,1,0,Android
358128,36903,2025-07-14T12:52:48.896Z,678,5,0,0,Web
358139,20713,2025-04-27T12:52:48.896Z,492,2,0,0,Web
358145,12054,2025-10-18T12:52:48.896Z,470,11,0,0,Android
358154,5090,2025-05-26T12:52:48.896Z,937,9,1,0,iOS
358165,47177,2025-06-19T12:52:48.896Z,329,4,0,0,iOS
358168,12229,2025-03-22T12:52:48.896Z,525,5,0,1,Web
358181,43170,2025-08-14T12:52:48.896Z,1157,7,1,0,iOS
358183,34319,2025-06-10T12:52:48.896Z,497,7,0,1,Web
358185,31352,2025-12-25T12:52:48.896Z,387,10,0,0,iOS
358195,33513,2025-06-20T12:52:48.896Z,413,11,1,1,iOS
358199,29022,2025-10-18T12:52:48.896Z,942,6,0,0,Android
358201,48167,2025-12-18T12:52:48.896Z,1011,3,0,0,Web
358205,34052,2025-03-16T12:52:48.896Z,320,6,1,0,Web
358207,4315,2025-07-14T12:52:48.896Z,1014,7,1,0,Android
358210,8713,2025-03-10T12:52:48.896Z,747,6,0,0,Web
358220,12193,2025-06-12T12:52:48.896Z,1048,2,1,1,iOS
358238,14744,2025-08-21T12:52:48.896Z,964,2,0,0,iOS
358239,13811,2025-10-27T12:52:48.896Z,626,6,0,0,iOS
358255,7316,2025-03-27T12:52:48.896Z,802,10,1,0,Android
358259,16739,2025-05-20T12:52:48.896Z,502,3,0,1,Web
358266,40426,2025-04-09T12:52:48.896Z,1097,7,0,1,Android
358277,28167,2025-05-27T12:52:48.896Z,499,4,1,0,Web
358289,23922,2025-09-27T12:52:48.896Z,746,3,1,0,Android
358290,47432,2025-12-09T12:52:48.896Z,789,6,0,0,Android
358295,17443,2025-06-03T12:52:48.896Z,517,8,1,0,Web
358297,23527,2025-10-01T12:52:48.896Z,288,8,0,0,Web
358298,4121,2025-10-06T12:52:48.896Z,681,10,0,0,Web
358324,11202,2025-08-08T12:52:48.896Z,970,10,0,0,iOS
358325,21091,2025-07-06T12:52:48.896Z,368,5,0,0,Web
358330,30415,2025-07-10T12:52:48.896Z,514,10,0,0,Android
358331,1192,2025-11-20T12:52:48.896Z,669,8,0,0,Android
358333,40871,2026-01-11T12:52:48.896Z,1139,1,1,0,Web
358340,8603,2025-08-08T12:52:48.896Z,1039,2,0,1,iOS
358343,36177,2025-04-10T12:52:48.896Z,589,7,1,1,iOS
358353,31221,2025-05-29T12:52:48.896Z,1027,10,0,0,Web
358354,40111,2025-06-30T12:52:48.896Z,661,9,0,0,Web
358361,14273,2025-04-16T12:52:48.896Z,339,1,0,0,Android
358363,14025,2025-04-24T12:52:48.896Z,72,8,1,0,Android
358366,3578,2025-05-02T12:52:48.896Z,913,4,0,0,Web
358378,10580,2025-12-21T12:52:48.896Z,350,5,0,0,Web
358380,28820,2025-11-11T12:52:48.896Z,698,8,0,0,iOS
358385,17584,2025-09-04T12:52:48.896Z,991,5,1,0,iOS
358387,47227,2025-05-01T12:52:48.896Z,182,3,0,0,iOS
358392,3960,2026-01-27T12:52:48.896Z,671,11,1,1,iOS
358397,12431,2025-09-25T12:52:48.896Z,26,1,0,0,iOS
358411,30188,2025-09-03T12:52:48.896Z,555,1,0,0,iOS
358414,150,2025-10-02T12:52:48.896Z,1146,6,0,0,Android
358420,42672,2025-07-03T12:52:48.896Z,710,11,0,0,iOS
358424,26868,2025-06-03T12:52:48.896Z,90,3,0,0,iOS
358448,39166,2025-05-24T12:52:48.896Z,135,1,1,0,iOS
358452,9184,2026-01-24T12:52:48.896Z,373,2,1,1,iOS
358454,20062,2025-09-03T12:52:48.896Z,974,5,0,0,iOS
358467,43062,2025-11-20T12:52:48.896Z,1009,9,0,0,iOS
358469,14225,2025-05-06T12:52:48.896Z,975,11,0,1,iOS
358470,33744,2025-10-30T12:52:48.896Z,1073,7,0,0,iOS
358472,31020,2025-03-06T12:52:48.896Z,492,5,1,0,Android
358483,43181,2025-11-30T12:52:48.896Z,514,10,0,1,iOS
358486,40878,2025-05-14T12:52:48.896Z,951,6,0,0,Android
358495,5905,2025-05-15T12:52:48.896Z,988,10,1,1,iOS
358496,29671,2025-10-31T12:52:48.896Z,801,10,0,0,Web
358497,48368,2025-11-27T12:52:48.896Z,289,9,0,0,Android
358508,28491,2025-03-18T12:52:48.896Z,493,8,0,1,iOS
358518,17013,2025-12-15T12:52:48.896Z,121,5,1,0,Web
358526,45885,2025-08-31T12:52:48.896Z,272,10,0,0,Web
358529,33289,2025-11-17T12:52:48.896Z,1027,1,0,0,Web
358533,18106,2025-05-19T12:52:48.896Z,615,5,0,0,iOS
358541,43138,2025-09-20T12:52:48.896Z,746,3,0,0,Android
358542,27351,2026-01-01T12:52:48.896Z,310,3,1,0,iOS
358545,16445,2025-05-14T12:52:48.896Z,1004,7,1,0,Android
358547,2107,2025-03-21T12:52:48.896Z,329,9,0,0,Android
358549,43355,2025-09-05T12:52:48.896Z,707,5,0,0,iOS
358554,6044,2025-03-11T12:52:48.896Z,260,6,0,0,Android
358556,25376,2025-11-25T12:52:48.896Z,508,3,1,0,iOS
358565,10676,2025-12-29T12:52:48.896Z,426,10,0,0,iOS
358569,21873,2025-05-26T12:52:48.896Z,786,1,0,0,Web
358573,12510,2025-10-15T12:52:48.896Z,143,5,1,0,Web
358586,13295,2025-06-27T12:52:48.896Z,197,1,1,0,Android
358589,30327,2025-12-28T12:52:48.896Z,61,1,0,0,Web
358590,30750,2025-07-28T12:52:48.896Z,135,10,0,0,Web
358592,33092,2025-03-20T12:52:48.896Z,68,8,1,0,iOS
358596,28869,2025-08-08T12:52:48.896Z,286,5,0,0,Android
358604,36733,2025-10-06T12:52:48.896Z,167,4,1,1,Web
358616,40933,2025-12-02T12:52:48.896Z,461,11,1,0,Android
358625,4192,2025-08-03T12:52:48.896Z,939,3,0,0,iOS
358628,3510,2025-08-13T12:52:48.896Z,300,8,0,0,Android
358637,16064,2025-12-02T12:52:48.896Z,654,10,0,0,Android
358641,44012,2025-08-27T12:52:48.896Z,1163,9,1,0,Android
358652,16112,2025-07-10T12:52:48.896Z,1136,11,1,0,Web
358656,5268,2025-10-19T12:52:48.896Z,349,3,1,0,iOS
358658,11202,2025-05-06T12:52:48.896Z,24,7,0,0,Web
358665,33603,2025-12-20T12:52:48.896Z,514,11,0,0,Android
358688,41066,2025-10-10T12:52:48.896Z,782,5,1,0,Web
358689,12069,2025-10-12T12:52:48.896Z,223,9,0,0,Android
358698,2712,2025-12-07T12:52:48.896Z,802,6,0,0,Android
358703,8091,2026-02-12T12:52:48.896Z,1051,3,0,0,Web
358718,49200,2026-01-18T12:52:48.896Z,504,3,0,0,iOS
358730,42474,2025-09-23T12:52:48.896Z,503,1,1,0,Android
358731,18799,2025-04-16T12:52:48.896Z,315,9,0,0,Web
358739,8061,2025-03-02T12:52:48.896Z,558,1,1,0,iOS
358743,32502,2025-04-07T12:52:48.896Z,774,11,1,0,iOS
358753,35782,2025-06-25T12:52:48.896Z,181,8,1,0,Web
358759,19785,2025-06-24T12:52:48.896Z,1035,10,1,0,Web
358772,7763,2025-07-06T12:52:48.896Z,469,11,0,0,Android
358774,49902,2025-11-07T12:52:48.896Z,730,2,0,0,iOS
358780,32795,2025-10-12T12:52:48.896Z,60,6,0,0,Web
358782,33448,2026-02-08T12:52:48.896Z,961,1,0,0,Web
358788,20528,2026-01-21T12:52:48.896Z,834,3,0,0,Web
358792,6212,2025-03-07T12:52:48.896Z,569,11,0,0,iOS
358796,9393,2026-02-06T12:52:48.896Z,1009,2,0,0,iOS
358802,5860,2025-12-31T12:52:48.896Z,713,1,1,0,Android
358809,20206,2025-11-05T12:52:48.896Z,1195,8,1,1,iOS
358810,19522,2025-06-14T12:52:48.896Z,529,2,0,0,Web
358819,4824,2026-01-12T12:52:48.896Z,859,7,1,0,Web
358821,11311,2025-06-02T12:52:48.896Z,58,3,1,1,Android
358834,16523,2025-08-21T12:52:48.896Z,586,10,1,0,iOS
358837,20974,2026-01-16T12:52:48.896Z,678,9,0,0,iOS
358843,13071,2025-05-07T12:52:48.896Z,381,8,0,0,Web
358851,9543,2025-10-11T12:52:48.896Z,243,2,0,0,iOS
358866,17495,2025-04-09T12:52:48.896Z,354,1,0,0,Web
358867,17794,2025-03-07T12:52:48.896Z,883,5,0,0,Web
358869,37109,2025-10-08T12:52:48.896Z,139,11,0,0,iOS
358873,48862,2025-05-06T12:52:48.896Z,36,5,1,0,Web
