order_id,customer_id,order_timestamp,order_value,discount_amount,payment_method,promised_delivery_days,actual_delivery_days,order_status
144895,10812,2026-01-24T12:52:36.629Z,1731.04,404.74,Wallet,4,4,Delivered
144907,8483,2026-02-15T12:52:36.629Z,934.32,422.76,COD,2,2,Returned
144912,29546,2025-12-16T12:52:36.629Z,817.19,265.71,Wallet,2,4,Delivered
144914,28540,2025-12-26T12:52:36.629Z,1328.34,26.92,Wallet,5,6,Delivered
144915,14241,2026-02-17T12:52:36.629Z,3571.15,268.66,Wallet,2,4,Delivered
144921,48792,2026-01-05T12:52:36.629Z,4967.97,377.89,Wallet,5,5,Delivered
144925,6874,2025-10-01T12:52:36.629Z,887.69,363.54,Credit Card,3,3,Cancelled
144928,2282,2025-10-25T12:52:36.629Z,3873.33,0.77,COD,5,5,Cancelled
144935,340,2025-12-10T12:52:36.629Z,4082.38,102.28,UPI,2,2,Delivered
144937,6521,2025-10-03T12:52:36.629Z,423.71,449.88,COD,2,2,Delivered
144939,23268,2025-05-11T12:52:36.629Z,2981.31,298.47,Wallet,3,4,Returned
144953,17510,2025-04-11T12:52:36.629Z,4826.15,417.88,Credit Card,3,5,Delivered
144954,14798,2025-11-17T12:52:36.629Z,3152.4,293.6,Wallet,3,6,Delivered
144976,4043,2025-10-23T12:52:36.629Z,3786.42,455.71,COD,3,5,Delivered
144996,19235,2025-04-13T12:52:36.629Z,2846.24,304.32,UPI,2,2,Delivered
145006,5980,2025-05-09T12:52:36.629Z,3314.33,9.9,Credit Card,3,3,Returned
145012,40788,2025-12-25T12:52:36.629Z,2030.6,138.47,UPI,5,5,Delivered
145019,1352,2025-09-10T12:52:36.629Z,1733.1,128.67,UPI,5,5,Delivered
145021,30886,2026-02-16T12:52:36.629Z,3900.52,148.25,COD,5,8,Delivered
145024,40977,2025-03-12T12:52:36.629Z,600.94,263.07,Wallet,3,4,Cancelled
145025,28258,2025-03-21T12:52:36.629Z,4037.64,177.86,COD,5,5,Delivered
145032,9309,2025-12-06T12:52:36.629Z,2378.75,448.78,Wallet,3,3,Returned
145048,36517,2026-01-19T12:52:36.629Z,2905.69,303.52,COD,3,3,Returned
145050,48468,2025-08-28T12:52:36.629Z,4887.79,410.68,COD,3,3,Delivered
145053,24537,2025-07-05T12:52:36.629Z,3735.36,84.21,Credit Card,2,4,Delivered
145077,39153,2025-06-08T12:52:36.629Z,822.06,9.96,Wallet,5,6,Returned
145078,10385,2025-11-10T12:52:36.629Z,4251.78,399.2,COD,2,2,Delivered
145081,37547,2025-05-07T12:52:36.629Z,3039.3,88.77,COD,4,6,Delivered
145091,9884,2025-05-24T12:52:36.629Z,4449.3,86.11,UPI,3,4,Delivered
145120,4830,2026-02-03T12:52:36.629Z,1360.09,101.05,Wallet,2,2,Delivered
145128,28757,2025-10-25T12:52:36.629Z,4267.92,234.93,Wallet,4,4,Delivered
145129,37142,2025-12-07T12:52:36.629Z,1345.64,294.59,UPI,5,5,Delivered
145135,12862,2026-02-01T12:52:36.629Z,4541.78,26.6,COD,5,5,Cancelled
145165,48684,2025-04-25T12:52:36.629Z,4794.69,408.97,Wallet,3,6,Delivered
145166,20867,2025-11-20T12:52:36.629Z,3068.99,168.52,UPI,2,2,Delivered
145173,31681,2025-12-26T12:52:36.629Z,4902.89,377.66,Wallet,4,4,Delivered
145186,20302,2025-04-26T12:52:36.629Z,2783.92,193.2,Credit Card,4,6,Delivered
145191,45497,2025-09-04T12:52:36.629Z,3040.06,307.43,Credit Card,3,4,Delivered
145203,9280,2025-11-30T12:52:36.629Z,3697.73,196.99,Wallet,5,7,Delivered
145231,28816,2025-11-01T12:52:36.629Z,4338.07,117.79,Credit Card,3,3,Delivered
145232,1515,2026-02-16T12:52:36.629Z,4081.5,108.35,UPI,2,2,Delivered
145241,43914,2025-09-29T12:52:36.629Z,4303.38,133.43,COD,4,6,Delivered
145249,4447,2026-01-29T12:52:36.629Z,1074.95,61.1,UPI,3,4,Returned
145267,33385,2025-06-08T12:52:36.629Z,1920.79,95.72,UPI,4,5,Delivered
145271,11172,2025-10-14T12:52:36.629Z,1090.49,86.11,Wallet,2,5,Cancelled
145276,31020,2025-10-15T12:52:36.629Z,4888.84,281.33,Credit Card,5,5,Delivered
145283,18296,2025-12-13T12:52:36.629Z,615.04,426.77,UPI,5,5,Delivered
145299,22943,2025-04-26T12:52:36.629Z,772.66,457.5,COD,3,6,Delivered
145307,24866,2025-08-15T12:52:36.629Z,3915.34,157.52,Wallet,4,7,Delivered
145326,37746,2025-04-12T12:52:36.629Z,2105.58,157.84,COD,3,4,Returned
145331,38824,2025-06-25T12:52:36.629Z,1910.7,151.94,Wallet,3,4,Delivered
145335,39116,2025-03-22T12:52:36.629Z,1666.8,263.21,Credit Card,4,5,Delivered
145337,17783,2025-10-29T12:52:36.629Z,4680.62,172.84,Wallet,3,5,Delivered
145339,42619,2026-02-22T12:52:36.629Z,2770.5,81.36,UPI,2,3,Delivered
145353,12772,2025-09-08T12:52:36.629Z,2551.43,341.4,UPI,4,4,Delivered
145371,12931,2025-11-21T12:52:36.629Z,2082.43,207.72,UPI,3,5,Delivered
145425,28970,2025-10-17T12:52:36.629Z,600.7,290.95,Credit Card,2,2,Delivered
145430,24520,2025-06-10T12:52:36.629Z,3260.77,61.96,Wallet,4,5,Delivered
145432,1333,2025-10-26T12:52:36.629Z,1065.21,76.34,Wallet,2,2,Delivered
145434,32628,2025-08-08T12:52:36.629Z,2403.82,375.13,Credit Card,3,6,Returned
145441,39271,2025-03-08T12:52:36.629Z,2139.82,402.13,Wallet,2,2,Returned
145489,17979,2025-06-07T12:52:36.629Z,4160.97,89.74,COD,2,5,Delivered
145490,23265,2025-04-24T12:52:36.629Z,3669.09,435.02,COD,2,3,Delivered
145493,6979,2025-05-09T12:52:36.629Z,645.91,271.17,Wallet,3,3,Delivered
145498,2958,2026-01-25T12:52:36.629Z,1855.32,34.76,Credit Card,2,4,Delivered
145499,47251,2025-10-11T12:52:36.629Z,772.65,409.84,UPI,2,2,Returned
145504,36150,2025-11-12T12:52:36.629Z,2243.58,417.51,Credit Card,5,6,Delivered
145506,34319,2025-06-21T12:52:36.629Z,384.56,364.92,COD,2,3,Delivered
145511,2359,2026-01-31T12:52:36.629Z,492.09,350.89,UPI,2,2,Delivered
145527,36429,2026-02-14T12:52:36.629Z,3536.98,93.14,Credit Card,2,2,Returned
145530,16949,2025-06-08T12:52:36.629Z,4016.55,310.22,Wallet,3,5,Delivered
145555,2525,2025-04-12T12:52:36.629Z,2413.2,194.71,Credit Card,4,4,Delivered
145559,28826,2026-02-07T12:52:36.629Z,2135.12,183.37,Credit Card,2,2,Delivered
145576,12302,2025-05-09T12:52:36.629Z,1274.51,486.63,COD,3,3,Delivered
145583,8559,2025-11-10T12:52:36.629Z,1562.92,396.13,Wallet,5,6,Delivered
145597,29616,2025-03-12T12:52:36.629Z,1237.57,394.62,UPI,2,2,Delivered
145628,36733,2026-02-21T12:52:36.629Z,2618.39,68.11,UPI,5,5,Delivered
145638,28113,2025-07-09T12:52:36.629Z,517.93,494.92,UPI,3,3,Cancelled
145651,15543,2025-04-06T12:52:36.629Z,4537.23,347.84,COD,5,5,Delivered
145653,44008,2025-11-17T12:52:36.629Z,467.88,274.82,Credit Card,5,7,Delivered
145674,39579,2025-09-29T12:52:36.629Z,4791.71,436.32,Wallet,2,3,Delivered
145675,43407,2025-07-12T12:52:36.629Z,2672.6,39.34,COD,2,4,Delivered
145679,33063,2025-08-30T12:52:36.629Z,1206.58,213.4,Credit Card,2,2,Delivered
145680,20239,2026-01-09T12:52:36.629Z,1102.6,296,COD,2,3,Delivered
145714,2524,2025-07-15T12:52:36.629Z,1829.55,223.68,UPI,2,2,Delivered
145729,29085,2026-01-27T12:52:36.629Z,543.86,299.17,Wallet,4,5,Delivered
145731,49516,2025-07-30T12:52:36.629Z,1060.59,17.8,UPI,4,6,Delivered
145753,36079,2025-11-12T12:52:36.629Z,1370.13,446.15,UPI,3,6,Delivered
145757,25538,2026-01-28T12:52:36.629Z,763.47,392.29,Wallet,2,4,Delivered
145761,43138,2025-05-06T12:52:36.629Z,4761.26,151.45,Credit Card,4,4,Delivered
145768,20429,2025-09-03T12:52:36.629Z,4785.03,40.45,UPI,3,3,Delivered
145794,34074,2025-11-25T12:52:36.629Z,1724.56,121.14,Wallet,2,4,Delivered
145802,9900,2025-06-05T12:52:36.629Z,4307.92,134.61,COD,2,2,Delivered
145837,31094,2025-11-13T12:52:36.629Z,1195.56,234.69,COD,3,4,Delivered
145851,13239,2025-04-02T12:52:36.629Z,254.64,154.94,COD,2,2,Delivered
145857,32890,2025-05-16T12:52:36.629Z,819.87,494.56,Wallet,4,4,Delivered
145860,24505,2025-09-05T12:52:36.629Z,3400.01,483.55,UPI,3,4,Delivered
145871,41226,2026-01-03T12:52:36.629Z,4752.64,484.25,Wallet,2,3,Delivered
145873,14651,2025-07-09T12:52:36.629Z,2943.59,432.8,Wallet,4,5,Delivered
145916,28695,2025-10-05T12:52:36.629Z,740.57,260.61,UPI,2,2,Delivered
145929,21661,2025-10-20T12:52:36.629Z,3139.2,4.03,COD,3,5,Delivered
145944,25184,2026-01-06T12:52:36.629Z,575.34,228.89,Credit Card,4,4,Delivered
145948,45860,2026-02-21T12:52:36.629Z,1582.23,390.44,Wallet,2,3,Delivered
145951,44329,2025-08-13T12:52:36.629Z,3180.61,258.42,Credit Card,5,8,Delivered
145970,16031,2025-11-28T12:52:36.629Z,3600.12,99.87,Credit Card,2,2,Delivered
145973,26920,2026-01-20T12:52:36.629Z,2003.89,393.47,UPI,3,3,Cancelled
145985,16279,2025-07-03T12:52:36.629Z,1451.87,240.64,Credit Card,5,6,Delivered
145993,34185,2025-04-30T12:52:36.629Z,4420.7,196.62,Credit Card,4,4,Delivered
146005,34401,2025-11-25T12:52:36.629Z,2294.05,281,Wallet,3,4,Delivered
146022,24561,2025-03-27T12:52:36.629Z,631.7,19.78,Credit Card,5,5,Delivered
146028,19851,2025-09-01T12:52:36.629Z,1728.04,192.74,UPI,3,3,Delivered
146039,31674,2026-01-15T12:52:36.629Z,853.96,283.6,UPI,4,7,Cancelled
146041,27119,2025-11-14T12:52:36.629Z,372.61,103,Wallet,3,3,Cancelled
146050,17979,2025-08-19T12:52:36.629Z,3130.29,467.02,UPI,4,4,Delivered
146057,35725,2025-12-28T12:52:36.629Z,4142.07,154.91,Credit Card,3,3,Delivered
146068,27972,2025-08-17T12:52:36.629Z,521.47,437.13,Credit Card,5,8,Delivered
146095,49445,2025-04-11T12:52:36.629Z,2822.06,498.04,Credit Card,5,7,Delivered
146098,4469,2025-09-27T12:52:36.629Z,1481.64,232.1,Credit Card,3,4,Delivered
146102,26946,2025-09-08T12:52:36.629Z,3129.6,130.85,UPI,2,2,Delivered
146116,8608,2025-04-20T12:52:36.629Z,3360.48,402.67,UPI,5,7,Delivered
146124,13671,2026-02-13T12:52:36.629Z,3110.47,478.28,COD,3,3,Cancelled
146128,48558,2025-03-16T12:52:36.629Z,3756.79,259.41,UPI,2,2,Delivered
146129,10207,2025-05-01T12:52:36.629Z,3098.78,96.07,UPI,5,5,Delivered
146131,15771,2025-05-13T12:52:36.629Z,2184.51,301.87,Credit Card,2,2,Delivered
146142,45254,2025-09-04T12:52:36.629Z,4530.97,126.27,Wallet,3,3,Delivered
146150,41071,2026-02-26T12:52:36.629Z,696.95,419.56,Wallet,2,2,Delivered
146151,3588,2026-01-16T12:52:36.629Z,2968.13,256.44,UPI,5,6,Delivered
146158,3020,2025-05-08T12:52:36.629Z,4729.71,80.83,COD,3,3,Delivered
146171,1352,2025-12-13T12:52:36.629Z,804.64,284.79,UPI,4,4,Delivered
146195,22079,2026-01-09T12:52:36.629Z,3008.72,423.18,COD,2,4,Delivered
146202,10284,2025-08-23T12:52:36.629Z,2604.52,175.12,Wallet,5,5,Delivered
146214,9344,2025-05-07T12:52:36.629Z,1939.4,227.71,UPI,5,6,Delivered
146238,26391,2025-04-30T12:52:36.629Z,2373.1,486.48,COD,5,6,Delivered
146260,4854,2025-03-30T12:52:36.629Z,1656.01,403.12,UPI,5,6,Delivered
146261,17243,2025-03-25T12:52:36.629Z,3646.41,192.54,Wallet,3,3,Delivered
146274,37289,2025-10-17T12:52:36.629Z,630.43,51.59,Wallet,2,2,Delivered
146283,47712,2025-03-07T12:52:36.629Z,1714.4,448.35,COD,2,3,Returned
146290,14670,2025-08-12T12:52:36.629Z,2445.21,398.29,Wallet,2,5,Delivered
146303,38308,2025-05-08T12:52:36.629Z,874.84,175.83,Wallet,2,4,Delivered
146313,36688,2025-08-28T12:52:36.629Z,4296.31,403.65,COD,5,8,Delivered
146334,1560,2025-07-09T12:52:36.629Z,4617.44,82.16,COD,2,2,Delivered
146337,25907,2025-12-04T12:52:36.629Z,1567.2,279.56,Credit Card,2,3,Delivered
146350,16105,2025-12-28T12:52:36.629Z,609.45,499.76,UPI,3,6,Delivered
146358,29448,2025-05-02T12:52:36.629Z,324.55,476.49,UPI,4,4,Cancelled
146369,26244,2025-10-05T12:52:36.629Z,900.4,328.47,Credit Card,3,5,Returned
146370,16881,2025-12-05T12:52:36.629Z,2810.27,130.22,UPI,2,2,Cancelled
146372,26974,2025-05-29T12:52:36.629Z,3964.52,483.62,COD,5,7,Delivered
146376,32820,2025-05-31T12:52:36.629Z,4682.34,451.99,Wallet,5,5,Delivered
146383,40850,2025-10-06T12:52:36.629Z,348.32,393.89,Wallet,3,4,Delivered
146384,370,2025-04-02T12:52:36.629Z,1487.66,263.44,Wallet,4,5,Delivered
146398,46586,2026-01-26T12:52:36.629Z,3483.49,368.43,COD,4,6,Delivered
146419,22675,2025-06-08T12:52:36.629Z,4874.74,43.54,Credit Card,4,4,Cancelled
146433,48468,2025-12-27T12:52:36.629Z,2332.88,344.87,COD,2,5,Delivered
146438,33972,2025-07-30T12:52:36.629Z,3222.14,448.18,Credit Card,2,2,Delivered
146458,34704,2025-08-30T12:52:36.629Z,928.66,417.27,Credit Card,2,2,Returned
146459,32410,2025-09-02T12:52:36.629Z,2589.67,18.08,COD,5,6,Delivered
146473,6703,2025-10-09T12:52:36.629Z,4193.94,331.46,COD,4,5,Delivered
146479,35858,2026-01-14T12:52:36.629Z,1984.68,414.55,COD,2,2,Returned
146484,33733,2026-01-16T12:52:36.629Z,4189.23,132.03,COD,4,4,Delivered
146490,4824,2025-04-13T12:52:36.629Z,409.37,165.03,UPI,2,4,Delivered
146522,16059,2025-12-18T12:52:36.629Z,465.5,362.34,Wallet,5,5,Delivered
146528,19618,2025-03-23T12:52:36.629Z,2001.67,44.42,UPI,4,5,Delivered
146534,37035,2026-01-20T12:52:36.629Z,3952.26,291.75,COD,2,2,Delivered
146555,26415,2025-06-20T12:52:36.629Z,2356.84,227.76,COD,5,5,Delivered
146564,10893,2025-09-04T12:52:36.629Z,2628.43,38.96,COD,4,7,Delivered
146566,29762,2026-02-23T12:52:36.629Z,3884.9,300.64,Credit Card,4,4,Returned
146588,9436,2026-01-17T12:52:36.629Z,3716.78,27.44,COD,2,2,Delivered
146589,25345,2025-05-08T12:52:36.629Z,3093.18,278.36,COD,4,4,Cancelled
146610,35898,2025-05-24T12:52:36.629Z,4653.26,42.64,Credit Card,4,4,Delivered
146618,40020,2025-05-23T12:52:36.629Z,1849.6,399.66,Credit Card,5,6,Delivered
146622,18729,2025-09-25T12:52:36.629Z,3552.06,295.77,COD,2,2,Returned
146648,21100,2025-07-03T12:52:36.629Z,2954.11,167.71,COD,3,3,Delivered
146671,18430,2025-03-02T12:52:36.629Z,3001.1,69.44,UPI,4,4,Delivered
146680,34484,2025-12-25T12:52:36.629Z,3897.75,494.3,COD,2,3,Delivered
146686,11318,2025-05-29T12:52:36.629Z,1650.9,12.12,COD,2,5,Delivered
146692,24181,2025-12-22T12:52:36.629Z,679.43,179.58,UPI,5,8,Delivered
146694,45450,2026-02-10T12:52:36.629Z,3666.47,299.66,Wallet,3,5,Delivered
146707,21745,2025-06-06T12:52:36.629Z,396.18,83.44,COD,4,6,Delivered
146718,22389,2025-05-25T12:52:36.629Z,506,136.52,COD,4,4,Delivered
146726,35563,2025-06-13T12:52:36.629Z,3558.05,438.38,Credit Card,5,6,Delivered
146734,14860,2026-01-21T12:52:36.629Z,1482.59,91.45,Wallet,4,4,Delivered
146738,38222,2025-09-07T12:52:36.629Z,3810.75,139.93,Credit Card,4,5,Delivered
146741,23769,2025-04-12T12:52:36.629Z,2102.49,409.77,Credit Card,2,4,Delivered
146750,10707,2025-09-04T12:52:36.629Z,2843.59,356.9,Wallet,2,2,Delivered
146760,40933,2026-01-21T12:52:36.629Z,1377.27,305.84,Wallet,5,7,Delivered
146762,26959,2025-04-17T12:52:36.629Z,3405.89,300.28,UPI,4,6,Delivered
146780,31102,2025-09-19T12:52:36.629Z,3972.37,346.77,UPI,3,4,Returned
146790,36118,2025-03-22T12:52:36.629Z,1304.45,302.41,Credit Card,3,5,Delivered
146796,20578,2025-06-25T12:52:36.629Z,2648.99,312.11,Credit Card,5,6,Delivered
146797,10758,2026-02-14T12:52:36.629Z,3178.44,116.15,Wallet,3,3,Delivered
146800,46968,2025-11-04T12:52:36.629Z,3116.21,493.4,Credit Card,5,8,Delivered
146803,48058,2025-09-25T12:52:36.629Z,4543.67,234.44,UPI,4,4,Delivered
146805,41344,2025-03-17T12:52:36.629Z,2278.88,52.59,UPI,2,2,Delivered
146820,19612,2025-11-18T12:52:36.629Z,3037.61,313.87,Wallet,5,6,Delivered
146824,40195,2025-08-07T12:52:36.629Z,4973.41,146.91,Credit Card,5,6,Delivered
146829,19864,2025-08-06T12:52:36.629Z,1828.66,369.78,Wallet,3,5,Delivered
146855,15598,2026-02-02T12:52:36.629Z,2377.89,192.41,Wallet,2,2,Delivered
146856,45786,2025-09-11T12:52:36.629Z,4323.84,286.7,UPI,5,5,Delivered
146872,42964,2025-05-10T12:52:36.629Z,4679.19,203.99,COD,5,8,Delivered
146882,28056,2025-04-27T12:52:36.629Z,2793.38,16.47,COD,2,2,Cancelled
146912,10385,2025-04-01T12:52:36.629Z,3614.47,314.57,Wallet,3,6,Returned
146924,21834,2026-02-21T12:52:36.629Z,795.97,21.29,COD,5,5,Delivered
146927,40507,2025-11-25T12:52:36.629Z,2726.66,409.24,COD,3,5,Delivered
146929,30418,2025-11-16T12:52:36.629Z,4921.72,360.82,COD,2,5,Delivered
146938,3725,2025-11-14T12:52:36.629Z,2595.84,222.71,UPI,3,3,Delivered
146945,41883,2025-11-21T12:52:36.629Z,1472.86,387.71,Wallet,4,5,Returned
146972,34299,2025-12-21T12:52:36.629Z,2522.55,258.27,COD,3,3,Delivered
146984,42512,2025-07-29T12:52:36.629Z,834.19,459.55,Wallet,2,4,Delivered
147002,9755,2025-06-05T12:52:36.629Z,1757.32,149.86,Credit Card,3,6,Returned
147006,12586,2025-11-12T12:52:36.629Z,2375.21,215.08,COD,4,5,Delivered
147010,21849,2025-06-15T12:52:36.629Z,4303.87,148.46,COD,4,4,Delivered
147028,48620,2025-03-03T12:52:36.629Z,330.43,111.8,Credit Card,3,5,Delivered
147052,4041,2025-08-28T12:52:36.629Z,1982.29,316.06,Credit Card,4,4,Delivered
147053,32936,2025-06-20T12:52:36.629Z,4459.62,62.91,UPI,5,5,Delivered
147059,15550,2025-11-13T12:52:36.629Z,4695.87,419.8,Credit Card,5,5,Delivered
147062,38168,2026-01-18T12:52:36.629Z,4614.8,313.28,Wallet,3,4,Cancelled
147063,22079,2026-02-23T12:52:36.629Z,285.45,465.68,COD,5,5,Cancelled
147069,9212,2025-05-07T12:52:36.629Z,823.85,72.01,UPI,2,3,Delivered
147081,47812,2025-03-16T12:52:36.629Z,2177.47,194.21,COD,4,4,Delivered
147085,30335,2025-07-25T12:52:36.629Z,231.98,64.72,Credit Card,2,5,Returned
147088,49359,2025-08-11T12:52:36.629Z,2283.96,130.91,Credit Card,3,4,Cancelled
147090,3012,2025-10-30T12:52:36.629Z,1847.81,225.04,Credit Card,2,2,Delivered
147095,14243,2025-09-05T12:52:36.629Z,3031.03,458.67,Credit Card,3,3,Delivered
147097,10189,2025-12-20T12:52:36.629Z,3005.35,130.25,Credit Card,4,6,Delivered
147127,7600,2025-11-18T12:52:36.629Z,2816.19,105.1,UPI,3,4,Delivered
147153,35234,2025-08-27T12:52:36.629Z,2967.57,195.94,UPI,3,3,Delivered
147171,10963,2026-01-01T12:52:36.629Z,3915.26,499.2,UPI,5,6,Delivered
147184,12493,2025-12-25T12:52:36.629Z,565.09,268.72,Credit Card,2,2,Delivered
147206,31912,2026-01-31T12:52:36.629Z,1078.61,405.95,Wallet,2,2,Delivered
147207,4108,2025-03-28T12:52:36.629Z,1949.58,147.46,Wallet,2,2,Delivered
147213,3187,2025-11-21T12:52:36.629Z,2060.65,14.87,UPI,3,4,Delivered
147218,8713,2025-04-16T12:52:36.629Z,901.75,473.1,Wallet,3,5,Cancelled
147219,8357,2025-11-14T12:52:36.629Z,2040.38,186.32,Wallet,4,5,Delivered
147220,38678,2026-01-20T12:52:36.629Z,810.16,238.7,COD,5,8,Delivered
147225,15763,2025-03-06T12:52:36.629Z,3004.31,103.25,UPI,5,6,Delivered
147242,33642,2025-06-07T12:52:36.629Z,541.3,461.33,Wallet,5,6,Delivered
147248,48985,2026-01-25T12:52:36.629Z,4526.48,314.97,UPI,2,3,Delivered
147250,38735,2025-07-18T12:52:36.629Z,1886.54,320.86,COD,3,6,Delivered
147268,25636,2025-03-30T12:52:36.629Z,3922.28,126.71,COD,5,5,Delivered
147276,3182,2025-09-29T12:52:36.629Z,3194.71,5.83,Credit Card,3,4,Delivered
147326,15869,2025-08-31T12:52:36.629Z,2979.96,271.53,COD,3,3,Delivered
147349,10842,2025-09-17T12:52:36.629Z,1454.16,253.57,COD,4,5,Delivered
147369,33516,2025-10-16T12:52:36.629Z,2933.84,148.95,UPI,4,4,Delivered
147376,12672,2025-09-04T12:52:36.629Z,3599.27,43.09,Credit Card,5,6,Delivered
147380,43772,2025-10-19T12:52:36.629Z,4227.83,20.57,Credit Card,4,7,Delivered
147391,22242,2025-04-14T12:52:36.629Z,2239.37,172.64,UPI,3,4,Delivered
147401,14197,2025-10-19T12:52:36.629Z,1971.13,408.14,COD,3,3,Delivered
147405,28766,2025-04-06T12:52:36.629Z,615.87,227.6,Credit Card,5,5,Delivered
147420,34016,2025-07-26T12:52:36.629Z,2734.24,494.1,UPI,5,6,Delivered
147439,11121,2025-08-10T12:52:36.629Z,1434.34,8.03,UPI,2,4,Returned
147444,10031,2025-12-14T12:52:36.629Z,2847.94,382.24,UPI,3,5,Delivered
147450,28970,2025-03-16T12:52:36.629Z,2739.52,364.63,Credit Card,5,5,Returned
147459,23329,2025-06-20T12:52:36.629Z,1775.97,162.31,Credit Card,3,3,Delivered
147467,9038,2025-10-16T12:52:36.629Z,1457.33,166.81,Wallet,4,4,Delivered
147469,30343,2025-09-06T12:52:36.629Z,1625.81,204.92,Wallet,2,2,Delivered
147492,44464,2025-07-21T12:52:36.629Z,3207.16,92.41,Wallet,3,5,Delivered
147516,40076,2025-10-17T12:52:36.629Z,4089.14,36.43,Credit Card,2,2,Delivered
147520,48949,2025-03-03T12:52:36.629Z,4628.6,317.72,COD,3,4,Delivered
147522,718,2025-04-10T12:52:36.629Z,2498.31,146.82,UPI,3,3,Delivered
147523,19538,2026-01-13T12:52:36.629Z,4480.61,292.3,Credit Card,5,5,Delivered
147534,32299,2025-07-24T12:52:36.629Z,1396.41,99.82,UPI,4,4,Cancelled
147536,3718,2025-11-18T12:52:36.629Z,3221.53,413.76,Credit Card,3,6,Cancelled
147539,19171,2026-01-28T12:52:36.629Z,2829.71,490.68,Wallet,5,8,Delivered
147558,42429,2025-08-29T12:52:36.629Z,2141.91,164.95,Wallet,4,4,Delivered
147566,32385,2025-04-28T12:52:36.629Z,539.52,231.5,Credit Card,2,2,Delivered
147567,5521,2025-11-04T12:52:36.629Z,3628.43,210.66,Wallet,3,4,Delivered
147574,3296,2025-06-24T12:52:36.629Z,3022.65,488.4,Wallet,5,7,Delivered
147582,8541,2026-01-23T12:52:36.629Z,3521.41,253.06,UPI,5,7,Cancelled
147615,22583,2025-03-17T12:52:36.629Z,3605.17,138.35,Credit Card,4,5,Delivered
147620,11172,2025-07-08T12:52:36.629Z,2717.89,111.81,COD,5,5,Delivered
147626,39389,2026-02-15T12:52:36.629Z,3312.97,90.53,UPI,5,5,Delivered
147631,5600,2025-03-08T12:52:36.629Z,1744.86,485.62,COD,3,5,Delivered
147634,44526,2025-12-16T12:52:36.629Z,4008.98,491.29,COD,4,6,Delivered
147645,32843,2025-10-20T12:52:36.629Z,1468.44,156.99,Wallet,2,2,Delivered
147648,5403,2026-02-25T12:52:36.629Z,1366.86,287.36,COD,3,3,Delivered
147658,11949,2025-10-24T12:52:36.629Z,1071.84,296.98,Wallet,5,8,Delivered
147687,4335,2025-07-21T12:52:36.629Z,1061.7,347.44,COD,5,5,Returned
147710,15634,2025-08-21T12:52:36.629Z,2167.6,50.98,Credit Card,2,2,Delivered
147725,6042,2025-08-10T12:52:36.629Z,1419.28,479.3,Credit Card,5,5,Delivered
147728,34619,2026-01-02T12:52:36.629Z,2694.29,375.52,Wallet,2,4,Delivered
147748,29928,2025-11-20T12:52:36.629Z,2264.58,492.19,Credit Card,2,2,Delivered
147763,26525,2025-06-29T12:52:36.629Z,3290.73,63.59,COD,2,2,Delivered
147773,2348,2026-01-31T12:52:36.629Z,4990.1,208.41,COD,5,6,Delivered
147792,31361,2025-03-05T12:52:36.629Z,3582.17,166.06,Wallet,5,8,Delivered
147808,20754,2025-10-18T12:52:36.629Z,3161.29,177.81,UPI,2,3,Delivered
147820,25693,2025-11-05T12:52:36.629Z,3084.99,234.18,UPI,3,3,Delivered
147821,24812,2025-06-01T12:52:36.629Z,2131.86,86.76,COD,5,6,Delivered
147830,6372,2026-02-11T12:52:36.629Z,3867.97,233.77,COD,4,4,Delivered
147836,28491,2025-07-30T12:52:36.629Z,929.16,70.1,COD,2,2,Delivered
147843,19961,2025-03-20T12:52:36.629Z,2280.96,360.79,Wallet,2,3,Delivered
147871,44181,2025-09-21T12:52:36.629Z,1589.7,393.65,Wallet,5,5,Delivered
147875,40740,2025-10-23T12:52:36.629Z,2059.94,128.38,Wallet,5,5,Delivered
147883,27655,2025-11-08T12:52:36.629Z,686.67,35.78,Credit Card,4,4,Delivered
147916,433,2025-03-12T12:52:36.629Z,1860.54,158.83,UPI,3,3,Returned
147923,20555,2026-02-20T12:52:36.629Z,4846.05,368.99,COD,3,4,Delivered
147924,36665,2025-10-26T12:52:36.629Z,1938.53,246.97,Wallet,4,6,Delivered
147925,4108,2026-02-12T12:52:36.629Z,4868.32,197.19,UPI,4,6,Delivered
147930,30596,2025-12-24T12:52:36.629Z,4250.37,210.05,Wallet,2,2,Delivered
147945,1190,2026-02-03T12:52:36.629Z,1632.54,361.74,Wallet,4,7,Delivered
147954,1047,2025-06-04T12:52:36.629Z,1793.26,298.03,Credit Card,5,5,Delivered
147979,20954,2026-01-30T12:52:36.629Z,651.51,395.85,Wallet,2,2,Delivered
148015,22422,2025-04-21T12:52:36.629Z,902.83,443.74,Credit Card,4,5,Delivered
148040,20116,2026-02-21T12:52:36.629Z,3123.02,69.16,Wallet,3,4,Returned
148057,22996,2025-03-13T12:52:36.629Z,2740.19,219.51,COD,5,7,Cancelled
148071,7888,2025-04-19T12:52:36.629Z,3962.62,473.08,COD,5,5,Delivered
148075,20943,2025-10-26T12:52:36.629Z,4508.81,61.88,Wallet,3,3,Delivered
148096,9131,2025-09-10T12:52:36.629Z,2908.02,48.74,Credit Card,2,2,Delivered
148100,9900,2025-10-07T12:52:36.629Z,4641.32,112.54,Wallet,4,4,Delivered
